{ group = 1, type = 0, id = 121, propability = 5556, count = 1 },
{ group = 7, type = 0, id = 261, propability = 13332, count = 1 },
{ group = 7, type = 0, id = 265, propability = 15554, count = 1 },
{ group = 7, type = 0, id = 266, propability = 17776, count = 1 },
{ group = 7, type = 0, id = 267, propability = 19998, count = 1 },
{ group = 7, type = 0, id = 268, propability = 22220, count = 1 },
{ group = 7, type = 0, id = 269, propability = 24442, count = 1 },
{ group = 7, type = 0, id = 270, propability = 26664, count = 1 },
{ group = 7, type = 0, id = 274, propability = 28886, count = 1 },
{ group = 7, type = 0, id = 275, propability = 31108, count = 1 },
{ group = 7, type = 0, id = 276, propability = 33330, count = 1 },
{ group = 7, type = 0, id = 277, propability = 35552, count = 1 },
{ group = 7, type = 0, id = 278, propability = 37774, count = 1 },
{ group = 7, type = 0, id = 279, propability = 39996, count = 1 },
--
