{ group = 1, type = 0, id = 94, propability = 833, count = 1 },
{ group = 2, type = 0, id = 97, propability = 3332, count = 1 },
{ group = 2, type = 0, id = 98, propability = 4165, count = 1 },
{ group = 2, type = 0, id = 99, propability = 4998, count = 1 },
{ group = 2, type = 0, id = 103, propability = 5831, count = 1 },
{ group = 2, type = 0, id = 104, propability = 6664, count = 1 },
{ group = 2, type = 0, id = 105, propability = 7497, count = 1 },
{ group = 2, type = 0, id = 106, propability = 8330, count = 1 },
{ group = 2, type = 0, id = 107, propability = 9163, count = 1 },
{ group = 2, type = 0, id = 108, propability = 9996, count = 1 },
{ group = 2, type = 0, id = 112, propability = 10829, count = 1 },
{ group = 2, type = 0, id = 113, propability = 11662, count = 1 },
{ group = 2, type = 0, id = 114, propability = 12495, count = 1 },
{ group = 2, type = 0, id = 115, propability = 13328, count = 1 },
{ group = 2, type = 0, id = 116, propability = 14161, count = 1 },
{ group = 2, type = 0, id = 117, propability = 14994, count = 1 },
{ group = 2, type = 0, id = 121, propability = 17494, count = 1 },
{ group = 2, type = 0, id = 122, propability = 19994, count = 1 },
{ group = 2, type = 0, id = 123, propability = 22494, count = 1 },
{ group = 2, type = 0, id = 124, propability = 24994, count = 1 },
{ group = 2, type = 0, id = 125, propability = 27494, count = 1 },
{ group = 2, type = 0, id = 126, propability = 29994, count = 1 },
{ group = 2, type = 0, id = 130, propability = 32494, count = 1 },
{ group = 2, type = 0, id = 131, propability = 34994, count = 1 },
{ group = 2, type = 0, id = 132, propability = 37494, count = 1 },
{ group = 2, type = 0, id = 133, propability = 39994, count = 1 },
{ group = 2, type = 0, id = 134, propability = 42494, count = 1 },
{ group = 2, type = 0, id = 135, propability = 44994, count = 1 },
{ group = 2, type = 0, id = 139, propability = 47494, count = 1 },
{ group = 2, type = 0, id = 140, propability = 49994, count = 1 },
{ group = 2, type = 0, id = 141, propability = 52494, count = 1 },
{ group = 2, type = 0, id = 142, propability = 54994, count = 1 },
{ group = 2, type = 0, id = 143, propability = 57494, count = 1 },
{ group = 2, type = 0, id = 144, propability = 59994, count = 1 },
{ group = 2, type = 0, id = 148, propability = 62216, count = 1 },
{ group = 2, type = 0, id = 149, propability = 64438, count = 1 },
{ group = 2, type = 0, id = 150, propability = 66660, count = 1 },
{ group = 2, type = 0, id = 151, propability = 68882, count = 1 },
{ group = 2, type = 0, id = 152, propability = 71104, count = 1 },
{ group = 2, type = 0, id = 153, propability = 73326, count = 1 },
{ group = 2, type = 0, id = 157, propability = 75548, count = 1 },
{ group = 2, type = 0, id = 158, propability = 77770, count = 1 },
{ group = 2, type = 0, id = 159, propability = 79992, count = 1 },
{ group = 2, type = 0, id = 160, propability = 82214, count = 1 },
{ group = 2, type = 0, id = 161, propability = 84436, count = 1 },
{ group = 2, type = 0, id = 162, propability = 86658, count = 1 },
{ group = 2, type = 0, id = 166, propability = 88880, count = 1 },
{ group = 2, type = 0, id = 167, propability = 91102, count = 1 },
{ group = 2, type = 0, id = 168, propability = 93324, count = 1 },
{ group = 2, type = 0, id = 169, propability = 95546, count = 1 },
{ group = 2, type = 0, id = 170, propability = 97768, count = 1 },
{ group = 2, type = 0, id = 171, propability = 100000, count = 1 },
{ group = 3, type = 0, id = 94, propability = 833, count = 1 },
{ group = 3, type = 0, id = 95, propability = 1666, count = 1 },
{ group = 3, type = 0, id = 96, propability = 2499, count = 1 },
{ group = 3, type = 0, id = 97, propability = 3332, count = 1 },
{ group = 3, type = 0, id = 98, propability = 4165, count = 1 },
{ group = 3, type = 0, id = 99, propability = 4998, count = 1 },
{ group = 3, type = 0, id = 103, propability = 5831, count = 1 },
{ group = 3, type = 0, id = 104, propability = 6664, count = 1 },
{ group = 3, type = 0, id = 105, propability = 7497, count = 1 },
{ group = 3, type = 0, id = 106, propability = 8330, count = 1 },
{ group = 3, type = 0, id = 107, propability = 9163, count = 1 },
{ group = 3, type = 0, id = 108, propability = 9996, count = 1 },
{ group = 3, type = 0, id = 112, propability = 10829, count = 1 },
{ group = 3, type = 0, id = 113, propability = 11662, count = 1 },
{ group = 3, type = 0, id = 114, propability = 12495, count = 1 },
{ group = 3, type = 0, id = 115, propability = 13328, count = 1 },
{ group = 3, type = 0, id = 116, propability = 14161, count = 1 },
{ group = 3, type = 0, id = 117, propability = 14994, count = 1 },
{ group = 3, type = 0, id = 121, propability = 17494, count = 1 },
{ group = 3, type = 0, id = 122, propability = 19994, count = 1 },
{ group = 3, type = 0, id = 123, propability = 22494, count = 1 },
{ group = 3, type = 0, id = 124, propability = 24994, count = 1 },
{ group = 3, type = 0, id = 125, propability = 27494, count = 1 },
{ group = 3, type = 0, id = 126, propability = 29994, count = 1 },
{ group = 3, type = 0, id = 130, propability = 32494, count = 1 },
{ group = 3, type = 0, id = 131, propability = 34994, count = 1 },
{ group = 3, type = 0, id = 132, propability = 37494, count = 1 },
{ group = 3, type = 0, id = 133, propability = 39994, count = 1 },
{ group = 3, type = 0, id = 134, propability = 42494, count = 1 },
{ group = 3, type = 0, id = 135, propability = 44994, count = 1 },
{ group = 3, type = 0, id = 139, propability = 47494, count = 1 },
{ group = 3, type = 0, id = 140, propability = 49994, count = 1 },
{ group = 3, type = 0, id = 141, propability = 52494, count = 1 },
{ group = 3, type = 0, id = 142, propability = 54994, count = 1 },
{ group = 3, type = 0, id = 143, propability = 57494, count = 1 },
{ group = 3, type = 0, id = 144, propability = 59994, count = 1 },
{ group = 3, type = 0, id = 148, propability = 62216, count = 1 },
{ group = 3, type = 0, id = 149, propability = 64438, count = 1 },
{ group = 3, type = 0, id = 150, propability = 66660, count = 1 },
{ group = 3, type = 0, id = 151, propability = 68882, count = 1 },
{ group = 3, type = 0, id = 152, propability = 71104, count = 1 },
{ group = 3, type = 0, id = 153, propability = 73326, count = 1 },
{ group = 3, type = 0, id = 157, propability = 75548, count = 1 },
{ group = 3, type = 0, id = 158, propability = 77770, count = 1 },
{ group = 3, type = 0, id = 159, propability = 79992, count = 1 },
{ group = 3, type = 0, id = 160, propability = 82214, count = 1 },
{ group = 3, type = 0, id = 161, propability = 84436, count = 1 },
{ group = 3, type = 0, id = 162, propability = 86658, count = 1 },
{ group = 3, type = 0, id = 166, propability = 88880, count = 1 },
{ group = 3, type = 0, id = 167, propability = 91102, count = 1 },
{ group = 3, type = 0, id = 168, propability = 93324, count = 1 },
{ group = 3, type = 0, id = 169, propability = 95546, count = 1 },
{ group = 3, type = 0, id = 170, propability = 97768, count = 1 },
{ group = 3, type = 0, id = 171, propability = 100000, count = 1 },
{ group = 4, type = 0, id = 175, propability = 5294, count = 1 },
{ group = 4, type = 0, id = 176, propability = 10588, count = 1 },
{ group = 4, type = 0, id = 177, propability = 15882, count = 1 },
{ group = 4, type = 0, id = 178, propability = 21176, count = 1 },
{ group = 4, type = 0, id = 179, propability = 26470, count = 1 },
{ group = 4, type = 0, id = 180, propability = 31764, count = 1 },
{ group = 4, type = 0, id = 184, propability = 37058, count = 1 },
{ group = 4, type = 0, id = 185, propability = 42352, count = 1 },
{ group = 4, type = 0, id = 186, propability = 47646, count = 1 },
{ group = 4, type = 0, id = 187, propability = 52940, count = 1 },
{ group = 4, type = 0, id = 188, propability = 58234, count = 1 },
{ group = 4, type = 0, id = 189, propability = 63528, count = 1 },
{ group = 4, type = 0, id = 193, propability = 68822, count = 1 },
{ group = 4, type = 0, id = 194, propability = 74116, count = 1 },
{ group = 4, type = 0, id = 195, propability = 79410, count = 1 },
{ group = 4, type = 0, id = 196, propability = 84704, count = 1 },
{ group = 4, type = 0, id = 197, propability = 89998, count = 1 },
{ group = 4, type = 0, id = 198, propability = 95292, count = 1 },
{ group = 4, type = 0, id = 229, propability = 95514, count = 1 },
{ group = 4, type = 0, id = 230, propability = 95736, count = 1 },
{ group = 4, type = 0, id = 231, propability = 95958, count = 1 },
{ group = 4, type = 0, id = 232, propability = 96180, count = 1 },
{ group = 4, type = 0, id = 233, propability = 96402, count = 1 },
{ group = 4, type = 0, id = 234, propability = 96624, count = 1 },
{ group = 4, type = 0, id = 238, propability = 96846, count = 1 },
{ group = 4, type = 0, id = 239, propability = 97068, count = 1 },
{ group = 4, type = 0, id = 240, propability = 97290, count = 1 },
{ group = 4, type = 0, id = 241, propability = 97512, count = 1 },
{ group = 4, type = 0, id = 242, propability = 97734, count = 1 },
{ group = 4, type = 0, id = 243, propability = 97956, count = 1 },
{ group = 4, type = 0, id = 247, propability = 98178, count = 1 },
{ group = 4, type = 0, id = 248, propability = 98400, count = 1 },
{ group = 4, type = 0, id = 249, propability = 98622, count = 1 },
{ group = 4, type = 0, id = 250, propability = 98844, count = 1 },
{ group = 4, type = 0, id = 251, propability = 99066, count = 1 },
{ group = 4, type = 0, id = 252, propability = 99288, count = 1 },
{ group = 4, type = 0, id = 283, propability = 99327, count = 1 },
{ group = 4, type = 0, id = 284, propability = 99366, count = 1 },
{ group = 4, type = 0, id = 285, propability = 99405, count = 1 },
{ group = 4, type = 0, id = 286, propability = 99444, count = 1 },
{ group = 4, type = 0, id = 287, propability = 99483, count = 1 },
{ group = 4, type = 0, id = 288, propability = 99522, count = 1 },
{ group = 4, type = 0, id = 292, propability = 99561, count = 1 },
{ group = 4, type = 0, id = 293, propability = 99600, count = 1 },
{ group = 4, type = 0, id = 294, propability = 99639, count = 1 },
{ group = 4, type = 0, id = 295, propability = 99678, count = 1 },
{ group = 4, type = 0, id = 296, propability = 99717, count = 1 },
{ group = 4, type = 0, id = 297, propability = 99756, count = 1 },
{ group = 4, type = 0, id = 301, propability = 99795, count = 1 },
{ group = 4, type = 0, id = 302, propability = 99834, count = 1 },
{ group = 4, type = 0, id = 303, propability = 99873, count = 1 },
{ group = 4, type = 0, id = 304, propability = 99912, count = 1 },
{ group = 4, type = 0, id = 305, propability = 99951, count = 1 },
{ group = 4, type = 0, id = 306, propability = 100000, count = 1 },
