{ group = 1, type = 0, id = 91, propability = 1111, count = 1 },
{ group = 2, type = 0, id = 127, propability = 34444, count = 1 },
{ group = 2, type = 0, id = 128, propability = 35555, count = 1 },
{ group = 2, type = 0, id = 129, propability = 36666, count = 1 },
{ group = 2, type = 0, id = 130, propability = 41666, count = 1 },
{ group = 2, type = 0, id = 131, propability = 46666, count = 1 },
{ group = 2, type = 0, id = 132, propability = 51666, count = 1 },
{ group = 2, type = 0, id = 133, propability = 56666, count = 1 },
{ group = 2, type = 0, id = 134, propability = 61666, count = 1 },
{ group = 2, type = 0, id = 135, propability = 66666, count = 1 },
{ group = 2, type = 0, id = 136, propability = 67777, count = 1 },
{ group = 2, type = 0, id = 137, propability = 68888, count = 1 },
{ group = 2, type = 0, id = 138, propability = 69999, count = 1 },
{ group = 2, type = 0, id = 139, propability = 74999, count = 1 },
{ group = 2, type = 0, id = 140, propability = 79999, count = 1 },
{ group = 2, type = 0, id = 141, propability = 84999, count = 1 },
{ group = 2, type = 0, id = 142, propability = 89999, count = 1 },
{ group = 2, type = 0, id = 143, propability = 94999, count = 1 },
{ group = 2, type = 0, id = 144, propability = 100000, count = 1 },
{ group = 3, type = 0, id = 145, propability = 556, count = 1 },
{ group = 3, type = 0, id = 146, propability = 1112, count = 1 },
{ group = 3, type = 0, id = 147, propability = 1668, count = 1 },
{ group = 3, type = 0, id = 148, propability = 4168, count = 1 },
{ group = 3, type = 0, id = 149, propability = 6668, count = 1 },
{ group = 3, type = 0, id = 150, propability = 9168, count = 1 },
{ group = 3, type = 0, id = 151, propability = 11668, count = 1 },
{ group = 3, type = 0, id = 152, propability = 14168, count = 1 },
{ group = 3, type = 0, id = 153, propability = 16668, count = 1 },
{ group = 3, type = 0, id = 154, propability = 17224, count = 1 },
{ group = 3, type = 0, id = 155, propability = 17780, count = 1 },
{ group = 3, type = 0, id = 156, propability = 18336, count = 1 },
{ group = 3, type = 0, id = 157, propability = 20836, count = 1 },
{ group = 3, type = 0, id = 158, propability = 23336, count = 1 },
{ group = 3, type = 0, id = 159, propability = 25836, count = 1 },
{ group = 3, type = 0, id = 160, propability = 28336, count = 1 },
{ group = 3, type = 0, id = 161, propability = 30836, count = 1 },
{ group = 3, type = 0, id = 162, propability = 33336, count = 1 },
{ group = 3, type = 0, id = 163, propability = 33892, count = 1 },
{ group = 3, type = 0, id = 164, propability = 34448, count = 1 },
{ group = 3, type = 0, id = 165, propability = 35004, count = 1 },
{ group = 3, type = 0, id = 166, propability = 37504, count = 1 },
{ group = 3, type = 0, id = 167, propability = 40004, count = 1 },
{ group = 3, type = 0, id = 168, propability = 42504, count = 1 },
{ group = 3, type = 0, id = 169, propability = 45004, count = 1 },
{ group = 3, type = 0, id = 170, propability = 47504, count = 1 },
{ group = 3, type = 0, id = 171, propability = 50004, count = 1 },
{ group = 4, type = 0, id = 118, propability = 388, count = 1 },
{ group = 4, type = 0, id = 119, propability = 776, count = 1 },
{ group = 4, type = 0, id = 120, propability = 1164, count = 1 },
{ group = 4, type = 0, id = 121, propability = 2911, count = 1 },
{ group = 4, type = 0, id = 122, propability = 4658, count = 1 },
{ group = 4, type = 0, id = 123, propability = 6405, count = 1 },
{ group = 4, type = 0, id = 124, propability = 8152, count = 1 },
{ group = 4, type = 0, id = 125, propability = 9899, count = 1 },
{ group = 4, type = 0, id = 126, propability = 11646, count = 1 },
{ group = 4, type = 0, id = 127, propability = 12034, count = 1 },
{ group = 4, type = 0, id = 128, propability = 12422, count = 1 },
{ group = 4, type = 0, id = 129, propability = 12810, count = 1 },
{ group = 4, type = 0, id = 130, propability = 14557, count = 1 },
{ group = 4, type = 0, id = 131, propability = 16304, count = 1 },
{ group = 4, type = 0, id = 132, propability = 18051, count = 1 },
{ group = 4, type = 0, id = 133, propability = 19798, count = 1 },
{ group = 4, type = 0, id = 134, propability = 21545, count = 1 },
{ group = 4, type = 0, id = 135, propability = 23292, count = 1 },
{ group = 4, type = 0, id = 136, propability = 23680, count = 1 },
{ group = 4, type = 0, id = 137, propability = 24068, count = 1 },
{ group = 4, type = 0, id = 138, propability = 24456, count = 1 },
{ group = 4, type = 0, id = 139, propability = 26203, count = 1 },
{ group = 4, type = 0, id = 140, propability = 27950, count = 1 },
{ group = 4, type = 0, id = 141, propability = 29697, count = 1 },
{ group = 4, type = 0, id = 142, propability = 31444, count = 1 },
{ group = 4, type = 0, id = 143, propability = 33191, count = 1 },
{ group = 4, type = 0, id = 144, propability = 34938, count = 1 },
{ group = 4, type = 0, id = 145, propability = 35605, count = 1 },
{ group = 4, type = 0, id = 146, propability = 36272, count = 1 },
{ group = 4, type = 0, id = 147, propability = 36939, count = 1 },
{ group = 4, type = 0, id = 148, propability = 39939, count = 1 },
{ group = 4, type = 0, id = 149, propability = 42939, count = 1 },
{ group = 4, type = 0, id = 150, propability = 45939, count = 1 },
{ group = 4, type = 0, id = 151, propability = 48939, count = 1 },
{ group = 4, type = 0, id = 152, propability = 51939, count = 1 },
{ group = 4, type = 0, id = 153, propability = 54939, count = 1 },
{ group = 4, type = 0, id = 154, propability = 55606, count = 1 },
{ group = 4, type = 0, id = 155, propability = 56273, count = 1 },
{ group = 4, type = 0, id = 156, propability = 56940, count = 1 },
{ group = 4, type = 0, id = 157, propability = 59940, count = 1 },
{ group = 4, type = 0, id = 158, propability = 62940, count = 1 },
{ group = 4, type = 0, id = 159, propability = 65940, count = 1 },
{ group = 4, type = 0, id = 160, propability = 68940, count = 1 },
{ group = 4, type = 0, id = 161, propability = 71940, count = 1 },
{ group = 4, type = 0, id = 162, propability = 74940, count = 1 },
{ group = 4, type = 0, id = 163, propability = 75607, count = 1 },
{ group = 4, type = 0, id = 164, propability = 76274, count = 1 },
{ group = 4, type = 0, id = 165, propability = 76941, count = 1 },
{ group = 4, type = 0, id = 166, propability = 79941, count = 1 },
{ group = 4, type = 0, id = 167, propability = 82941, count = 1 },
{ group = 4, type = 0, id = 168, propability = 85941, count = 1 },
{ group = 4, type = 0, id = 169, propability = 88941, count = 1 },
{ group = 4, type = 0, id = 170, propability = 91941, count = 1 },
{ group = 4, type = 0, id = 171, propability = 94941, count = 1 },
{ group = 4, type = 0, id = 199, propability = 94985, count = 1 },
{ group = 4, type = 0, id = 200, propability = 95029, count = 1 },
{ group = 4, type = 0, id = 201, propability = 95073, count = 1 },
{ group = 4, type = 0, id = 202, propability = 95273, count = 1 },
{ group = 4, type = 0, id = 203, propability = 95473, count = 1 },
{ group = 4, type = 0, id = 204, propability = 95673, count = 1 },
{ group = 4, type = 0, id = 205, propability = 95873, count = 1 },
{ group = 4, type = 0, id = 206, propability = 96073, count = 1 },
{ group = 4, type = 0, id = 207, propability = 96273, count = 1 },
{ group = 4, type = 0, id = 208, propability = 96317, count = 1 },
{ group = 4, type = 0, id = 209, propability = 96361, count = 1 },
{ group = 4, type = 0, id = 210, propability = 96405, count = 1 },
{ group = 4, type = 0, id = 211, propability = 96605, count = 1 },
{ group = 4, type = 0, id = 212, propability = 96805, count = 1 },
{ group = 4, type = 0, id = 213, propability = 97005, count = 1 },
{ group = 4, type = 0, id = 214, propability = 97205, count = 1 },
{ group = 4, type = 0, id = 215, propability = 97405, count = 1 },
{ group = 4, type = 0, id = 216, propability = 97605, count = 1 },
{ group = 4, type = 0, id = 217, propability = 97649, count = 1 },
{ group = 4, type = 0, id = 218, propability = 97693, count = 1 },
{ group = 4, type = 0, id = 219, propability = 97737, count = 1 },
{ group = 4, type = 0, id = 220, propability = 97937, count = 1 },
{ group = 4, type = 0, id = 221, propability = 98137, count = 1 },
{ group = 4, type = 0, id = 222, propability = 98337, count = 1 },
{ group = 4, type = 0, id = 223, propability = 98537, count = 1 },
{ group = 4, type = 0, id = 224, propability = 98737, count = 1 },
{ group = 4, type = 0, id = 225, propability = 98937, count = 1 },
{ group = 4, type = 0, id = 253, propability = 98949, count = 1 },
{ group = 4, type = 0, id = 254, propability = 98961, count = 1 },
{ group = 4, type = 0, id = 255, propability = 98973, count = 1 },
{ group = 4, type = 0, id = 256, propability = 99027, count = 1 },
{ group = 4, type = 0, id = 257, propability = 99081, count = 1 },
{ group = 4, type = 0, id = 258, propability = 99135, count = 1 },
{ group = 4, type = 0, id = 259, propability = 99189, count = 1 },
{ group = 4, type = 0, id = 260, propability = 99243, count = 1 },
{ group = 4, type = 0, id = 261, propability = 99297, count = 1 },
{ group = 4, type = 0, id = 262, propability = 99309, count = 1 },
{ group = 4, type = 0, id = 263, propability = 99321, count = 1 },
{ group = 4, type = 0, id = 264, propability = 99333, count = 1 },
{ group = 4, type = 0, id = 265, propability = 99387, count = 1 },
{ group = 4, type = 0, id = 266, propability = 99441, count = 1 },
{ group = 4, type = 0, id = 267, propability = 99495, count = 1 },
{ group = 4, type = 0, id = 268, propability = 99549, count = 1 },
{ group = 4, type = 0, id = 269, propability = 99603, count = 1 },
{ group = 4, type = 0, id = 270, propability = 99657, count = 1 },
{ group = 4, type = 0, id = 271, propability = 99669, count = 1 },
{ group = 4, type = 0, id = 272, propability = 99681, count = 1 },
{ group = 4, type = 0, id = 273, propability = 99693, count = 1 },
{ group = 4, type = 0, id = 274, propability = 99747, count = 1 },
{ group = 4, type = 0, id = 275, propability = 99801, count = 1 },
{ group = 4, type = 0, id = 276, propability = 99855, count = 1 },
{ group = 4, type = 0, id = 277, propability = 99909, count = 1 },
{ group = 4, type = 0, id = 278, propability = 99963, count = 1 },
{ group = 4, type = 0, id = 279, propability = 100000, count = 1 },
