{ group = 1, type = 0, id = 91, propability = 167, count = 1 },
{ group = 2, type = 0, id = 145, propability = 60447, count = 1 },
{ group = 2, type = 0, id = 146, propability = 60891, count = 1 },
{ group = 2, type = 0, id = 147, propability = 61335, count = 1 },
{ group = 2, type = 0, id = 148, propability = 63335, count = 1 },
{ group = 2, type = 0, id = 149, propability = 65335, count = 1 },
{ group = 2, type = 0, id = 150, propability = 67335, count = 1 },
{ group = 2, type = 0, id = 151, propability = 69335, count = 1 },
{ group = 2, type = 0, id = 152, propability = 71335, count = 1 },
{ group = 2, type = 0, id = 153, propability = 73335, count = 1 },
{ group = 2, type = 0, id = 154, propability = 73779, count = 1 },
{ group = 2, type = 0, id = 155, propability = 74223, count = 1 },
{ group = 2, type = 0, id = 156, propability = 74667, count = 1 },
{ group = 2, type = 0, id = 157, propability = 76667, count = 1 },
{ group = 2, type = 0, id = 158, propability = 78667, count = 1 },
{ group = 2, type = 0, id = 159, propability = 80667, count = 1 },
{ group = 2, type = 0, id = 160, propability = 82667, count = 1 },
{ group = 2, type = 0, id = 161, propability = 84667, count = 1 },
{ group = 2, type = 0, id = 162, propability = 86667, count = 1 },
{ group = 2, type = 0, id = 163, propability = 87111, count = 1 },
{ group = 2, type = 0, id = 164, propability = 87555, count = 1 },
{ group = 2, type = 0, id = 165, propability = 87999, count = 1 },
{ group = 2, type = 0, id = 166, propability = 89999, count = 1 },
{ group = 2, type = 0, id = 167, propability = 91999, count = 1 },
{ group = 2, type = 0, id = 168, propability = 93999, count = 1 },
{ group = 2, type = 0, id = 169, propability = 95999, count = 1 },
{ group = 2, type = 0, id = 170, propability = 97999, count = 1 },
{ group = 2, type = 0, id = 171, propability = 100000, count = 1 },
{ group = 3, type = 0, id = 91, propability = 167, count = 1 },
{ group = 3, type = 0, id = 92, propability = 334, count = 1 },
{ group = 3, type = 0, id = 93, propability = 501, count = 1 },
{ group = 3, type = 0, id = 94, propability = 1251, count = 1 },
{ group = 3, type = 0, id = 95, propability = 2001, count = 1 },
{ group = 3, type = 0, id = 96, propability = 2751, count = 1 },
{ group = 3, type = 0, id = 97, propability = 3501, count = 1 },
{ group = 3, type = 0, id = 98, propability = 4251, count = 1 },
{ group = 3, type = 0, id = 99, propability = 5001, count = 1 },
{ group = 3, type = 0, id = 100, propability = 5168, count = 1 },
{ group = 3, type = 0, id = 101, propability = 5335, count = 1 },
{ group = 3, type = 0, id = 102, propability = 5502, count = 1 },
{ group = 3, type = 0, id = 103, propability = 6252, count = 1 },
{ group = 3, type = 0, id = 104, propability = 7002, count = 1 },
{ group = 3, type = 0, id = 105, propability = 7752, count = 1 },
{ group = 3, type = 0, id = 106, propability = 8502, count = 1 },
{ group = 3, type = 0, id = 107, propability = 9252, count = 1 },
{ group = 3, type = 0, id = 108, propability = 10002, count = 1 },
{ group = 3, type = 0, id = 109, propability = 10169, count = 1 },
{ group = 3, type = 0, id = 110, propability = 10336, count = 1 },
{ group = 3, type = 0, id = 111, propability = 10503, count = 1 },
{ group = 3, type = 0, id = 112, propability = 11253, count = 1 },
{ group = 3, type = 0, id = 113, propability = 12003, count = 1 },
{ group = 3, type = 0, id = 114, propability = 12753, count = 1 },
{ group = 3, type = 0, id = 115, propability = 13503, count = 1 },
{ group = 3, type = 0, id = 116, propability = 14253, count = 1 },
{ group = 3, type = 0, id = 117, propability = 15003, count = 1 },
{ group = 3, type = 0, id = 118, propability = 15503, count = 1 },
{ group = 3, type = 0, id = 119, propability = 16003, count = 1 },
{ group = 3, type = 0, id = 120, propability = 16503, count = 1 },
{ group = 3, type = 0, id = 121, propability = 18753, count = 1 },
{ group = 3, type = 0, id = 122, propability = 21003, count = 1 },
{ group = 3, type = 0, id = 123, propability = 23253, count = 1 },
{ group = 3, type = 0, id = 124, propability = 25503, count = 1 },
{ group = 3, type = 0, id = 125, propability = 27753, count = 1 },
{ group = 3, type = 0, id = 126, propability = 30003, count = 1 },
{ group = 3, type = 0, id = 127, propability = 30503, count = 1 },
{ group = 3, type = 0, id = 128, propability = 31003, count = 1 },
{ group = 3, type = 0, id = 129, propability = 31503, count = 1 },
{ group = 3, type = 0, id = 130, propability = 33753, count = 1 },
{ group = 3, type = 0, id = 131, propability = 36003, count = 1 },
{ group = 3, type = 0, id = 132, propability = 38253, count = 1 },
{ group = 3, type = 0, id = 133, propability = 40503, count = 1 },
{ group = 3, type = 0, id = 134, propability = 42753, count = 1 },
{ group = 3, type = 0, id = 135, propability = 45003, count = 1 },
{ group = 3, type = 0, id = 136, propability = 45503, count = 1 },
{ group = 3, type = 0, id = 137, propability = 46003, count = 1 },
{ group = 3, type = 0, id = 138, propability = 46503, count = 1 },
{ group = 3, type = 0, id = 139, propability = 48753, count = 1 },
{ group = 3, type = 0, id = 140, propability = 51003, count = 1 },
{ group = 3, type = 0, id = 141, propability = 53253, count = 1 },
{ group = 3, type = 0, id = 142, propability = 55503, count = 1 },
{ group = 3, type = 0, id = 143, propability = 57753, count = 1 },
{ group = 3, type = 0, id = 144, propability = 60003, count = 1 },
{ group = 3, type = 0, id = 145, propability = 60447, count = 1 },
{ group = 3, type = 0, id = 146, propability = 60891, count = 1 },
{ group = 3, type = 0, id = 147, propability = 61335, count = 1 },
{ group = 3, type = 0, id = 148, propability = 63335, count = 1 },
{ group = 3, type = 0, id = 149, propability = 65335, count = 1 },
{ group = 3, type = 0, id = 150, propability = 67335, count = 1 },
{ group = 3, type = 0, id = 151, propability = 69335, count = 1 },
{ group = 3, type = 0, id = 152, propability = 71335, count = 1 },
{ group = 3, type = 0, id = 153, propability = 73335, count = 1 },
{ group = 3, type = 0, id = 154, propability = 73779, count = 1 },
{ group = 3, type = 0, id = 155, propability = 74223, count = 1 },
{ group = 3, type = 0, id = 156, propability = 74667, count = 1 },
{ group = 3, type = 0, id = 157, propability = 76667, count = 1 },
{ group = 3, type = 0, id = 158, propability = 78667, count = 1 },
{ group = 3, type = 0, id = 159, propability = 80667, count = 1 },
{ group = 3, type = 0, id = 160, propability = 82667, count = 1 },
{ group = 3, type = 0, id = 161, propability = 84667, count = 1 },
{ group = 3, type = 0, id = 162, propability = 86667, count = 1 },
{ group = 3, type = 0, id = 163, propability = 87111, count = 1 },
{ group = 3, type = 0, id = 164, propability = 87555, count = 1 },
{ group = 3, type = 0, id = 165, propability = 87999, count = 1 },
{ group = 3, type = 0, id = 166, propability = 89999, count = 1 },
{ group = 3, type = 0, id = 167, propability = 91999, count = 1 },
{ group = 3, type = 0, id = 168, propability = 93999, count = 1 },
{ group = 3, type = 0, id = 169, propability = 95999, count = 1 },
{ group = 3, type = 0, id = 170, propability = 97999, count = 1 },
{ group = 3, type = 0, id = 171, propability = 100000, count = 1 },
{ group = 4, type = 0, id = 172, propability = 1059, count = 1 },
{ group = 4, type = 0, id = 173, propability = 2118, count = 1 },
{ group = 4, type = 0, id = 174, propability = 3177, count = 1 },
{ group = 4, type = 0, id = 175, propability = 7942, count = 1 },
{ group = 4, type = 0, id = 176, propability = 12707, count = 1 },
{ group = 4, type = 0, id = 177, propability = 17472, count = 1 },
{ group = 4, type = 0, id = 178, propability = 22237, count = 1 },
{ group = 4, type = 0, id = 179, propability = 27002, count = 1 },
{ group = 4, type = 0, id = 180, propability = 31767, count = 1 },
{ group = 4, type = 0, id = 181, propability = 32826, count = 1 },
{ group = 4, type = 0, id = 182, propability = 33885, count = 1 },
{ group = 4, type = 0, id = 183, propability = 34944, count = 1 },
{ group = 4, type = 0, id = 184, propability = 39709, count = 1 },
{ group = 4, type = 0, id = 185, propability = 44474, count = 1 },
{ group = 4, type = 0, id = 186, propability = 49239, count = 1 },
{ group = 4, type = 0, id = 187, propability = 54004, count = 1 },
{ group = 4, type = 0, id = 188, propability = 58769, count = 1 },
{ group = 4, type = 0, id = 189, propability = 63534, count = 1 },
{ group = 4, type = 0, id = 190, propability = 64593, count = 1 },
{ group = 4, type = 0, id = 191, propability = 65652, count = 1 },
{ group = 4, type = 0, id = 192, propability = 66711, count = 1 },
{ group = 4, type = 0, id = 193, propability = 71476, count = 1 },
{ group = 4, type = 0, id = 194, propability = 76241, count = 1 },
{ group = 4, type = 0, id = 195, propability = 81006, count = 1 },
{ group = 4, type = 0, id = 196, propability = 85771, count = 1 },
{ group = 4, type = 0, id = 197, propability = 90536, count = 1 },
{ group = 4, type = 0, id = 198, propability = 95301, count = 1 },
{ group = 4, type = 0, id = 226, propability = 95345, count = 1 },
{ group = 4, type = 0, id = 227, propability = 95389, count = 1 },
{ group = 4, type = 0, id = 228, propability = 95433, count = 1 },
{ group = 4, type = 0, id = 229, propability = 95633, count = 1 },
{ group = 4, type = 0, id = 230, propability = 95833, count = 1 },
{ group = 4, type = 0, id = 231, propability = 96033, count = 1 },
{ group = 4, type = 0, id = 232, propability = 96233, count = 1 },
{ group = 4, type = 0, id = 233, propability = 96433, count = 1 },
{ group = 4, type = 0, id = 234, propability = 96633, count = 1 },
{ group = 4, type = 0, id = 235, propability = 96677, count = 1 },
{ group = 4, type = 0, id = 236, propability = 96721, count = 1 },
{ group = 4, type = 0, id = 237, propability = 96765, count = 1 },
{ group = 4, type = 0, id = 238, propability = 96965, count = 1 },
{ group = 4, type = 0, id = 239, propability = 97165, count = 1 },
{ group = 4, type = 0, id = 240, propability = 97365, count = 1 },
{ group = 4, type = 0, id = 241, propability = 97565, count = 1 },
{ group = 4, type = 0, id = 242, propability = 97765, count = 1 },
{ group = 4, type = 0, id = 243, propability = 97965, count = 1 },
{ group = 4, type = 0, id = 244, propability = 98009, count = 1 },
{ group = 4, type = 0, id = 245, propability = 98053, count = 1 },
{ group = 4, type = 0, id = 246, propability = 98097, count = 1 },
{ group = 4, type = 0, id = 247, propability = 98297, count = 1 },
{ group = 4, type = 0, id = 248, propability = 98497, count = 1 },
{ group = 4, type = 0, id = 249, propability = 98697, count = 1 },
{ group = 4, type = 0, id = 250, propability = 98897, count = 1 },
{ group = 4, type = 0, id = 251, propability = 99097, count = 1 },
{ group = 4, type = 0, id = 252, propability = 99297, count = 1 },
{ group = 4, type = 0, id = 280, propability = 99305, count = 1 },
{ group = 4, type = 0, id = 281, propability = 99313, count = 1 },
{ group = 4, type = 0, id = 282, propability = 99321, count = 1 },
{ group = 4, type = 0, id = 283, propability = 99357, count = 1 },
{ group = 4, type = 0, id = 284, propability = 99393, count = 1 },
{ group = 4, type = 0, id = 285, propability = 99429, count = 1 },
{ group = 4, type = 0, id = 286, propability = 99465, count = 1 },
{ group = 4, type = 0, id = 287, propability = 99501, count = 1 },
{ group = 4, type = 0, id = 288, propability = 99537, count = 1 },
{ group = 4, type = 0, id = 289, propability = 99545, count = 1 },
{ group = 4, type = 0, id = 290, propability = 99553, count = 1 },
{ group = 4, type = 0, id = 291, propability = 99561, count = 1 },
{ group = 4, type = 0, id = 292, propability = 99597, count = 1 },
{ group = 4, type = 0, id = 293, propability = 99633, count = 1 },
{ group = 4, type = 0, id = 294, propability = 99669, count = 1 },
{ group = 4, type = 0, id = 295, propability = 99705, count = 1 },
{ group = 4, type = 0, id = 296, propability = 99741, count = 1 },
{ group = 4, type = 0, id = 297, propability = 99777, count = 1 },
{ group = 4, type = 0, id = 298, propability = 99785, count = 1 },
{ group = 4, type = 0, id = 299, propability = 99793, count = 1 },
{ group = 4, type = 0, id = 300, propability = 99801, count = 1 },
{ group = 4, type = 0, id = 301, propability = 99837, count = 1 },
{ group = 4, type = 0, id = 302, propability = 99873, count = 1 },
{ group = 4, type = 0, id = 303, propability = 99909, count = 1 },
{ group = 4, type = 0, id = 304, propability = 99945, count = 1 },
{ group = 4, type = 0, id = 305, propability = 99981, count = 1 },
{ group = 4, type = 0, id = 306, propability = 100000, count = 1 },
