{ group = 1, type = 0, id = 145, propability = 100, count = 1 },
{ group = 2, type = 0, id = 169, propability = 26772, count = 1 },
{ group = 2, type = 0, id = 170, propability = 28389, count = 1 },
{ group = 2, type = 0, id = 171, propability = 30006, count = 1 },
{ group = 2, type = 0, id = 172, propability = 30139, count = 1 },
{ group = 2, type = 0, id = 173, propability = 30272, count = 1 },
{ group = 2, type = 0, id = 174, propability = 30405, count = 1 },
{ group = 2, type = 0, id = 175, propability = 32561, count = 1 },
{ group = 2, type = 0, id = 176, propability = 34717, count = 1 },
{ group = 2, type = 0, id = 177, propability = 36873, count = 1 },
{ group = 2, type = 0, id = 178, propability = 39029, count = 1 },
{ group = 2, type = 0, id = 179, propability = 41185, count = 1 },
{ group = 2, type = 0, id = 180, propability = 43341, count = 1 },
{ group = 2, type = 0, id = 181, propability = 43474, count = 1 },
{ group = 2, type = 0, id = 182, propability = 43607, count = 1 },
{ group = 2, type = 0, id = 183, propability = 43740, count = 1 },
{ group = 2, type = 0, id = 184, propability = 45896, count = 1 },
{ group = 2, type = 0, id = 185, propability = 48052, count = 1 },
{ group = 2, type = 0, id = 186, propability = 50208, count = 1 },
{ group = 2, type = 0, id = 187, propability = 52364, count = 1 },
{ group = 2, type = 0, id = 188, propability = 54520, count = 1 },
{ group = 2, type = 0, id = 189, propability = 56676, count = 1 },
{ group = 2, type = 0, id = 190, propability = 56809, count = 1 },
{ group = 2, type = 0, id = 191, propability = 56942, count = 1 },
{ group = 2, type = 0, id = 192, propability = 57075, count = 1 },
{ group = 2, type = 0, id = 193, propability = 59231, count = 1 },
{ group = 2, type = 0, id = 194, propability = 61387, count = 1 },
{ group = 2, type = 0, id = 195, propability = 63543, count = 1 },
{ group = 2, type = 0, id = 196, propability = 65699, count = 1 },
{ group = 2, type = 0, id = 197, propability = 67855, count = 1 },
{ group = 2, type = 0, id = 198, propability = 70011, count = 1 },
{ group = 2, type = 0, id = 199, propability = 70111, count = 1 },
{ group = 2, type = 0, id = 200, propability = 70211, count = 1 },
{ group = 2, type = 0, id = 201, propability = 70311, count = 1 },
{ group = 2, type = 0, id = 202, propability = 71928, count = 1 },
{ group = 2, type = 0, id = 203, propability = 73545, count = 1 },
{ group = 2, type = 0, id = 204, propability = 75162, count = 1 },
{ group = 2, type = 0, id = 205, propability = 76779, count = 1 },
{ group = 2, type = 0, id = 206, propability = 78396, count = 1 },
{ group = 2, type = 0, id = 207, propability = 80013, count = 1 },
{ group = 2, type = 0, id = 208, propability = 80113, count = 1 },
{ group = 2, type = 0, id = 209, propability = 80213, count = 1 },
{ group = 2, type = 0, id = 210, propability = 80313, count = 1 },
{ group = 2, type = 0, id = 211, propability = 81930, count = 1 },
{ group = 2, type = 0, id = 212, propability = 83547, count = 1 },
{ group = 2, type = 0, id = 213, propability = 85164, count = 1 },
{ group = 2, type = 0, id = 214, propability = 86781, count = 1 },
{ group = 2, type = 0, id = 215, propability = 88398, count = 1 },
{ group = 2, type = 0, id = 216, propability = 90015, count = 1 },
{ group = 2, type = 0, id = 217, propability = 90115, count = 1 },
{ group = 2, type = 0, id = 218, propability = 90215, count = 1 },
{ group = 2, type = 0, id = 219, propability = 90315, count = 1 },
{ group = 2, type = 0, id = 220, propability = 91932, count = 1 },
{ group = 2, type = 0, id = 221, propability = 93549, count = 1 },
{ group = 2, type = 0, id = 222, propability = 95166, count = 1 },
{ group = 2, type = 0, id = 223, propability = 96783, count = 1 },
{ group = 2, type = 0, id = 224, propability = 98400, count = 1 },
{ group = 2, type = 0, id = 225, propability = 100000, count = 1 },
{ group = 3, type = 0, id = 145, propability = 100, count = 1 },
{ group = 3, type = 0, id = 146, propability = 200, count = 1 },
{ group = 3, type = 0, id = 147, propability = 300, count = 1 },
{ group = 3, type = 0, id = 148, propability = 1917, count = 1 },
{ group = 3, type = 0, id = 149, propability = 3534, count = 1 },
{ group = 3, type = 0, id = 150, propability = 5151, count = 1 },
{ group = 3, type = 0, id = 151, propability = 6768, count = 1 },
{ group = 3, type = 0, id = 152, propability = 8385, count = 1 },
{ group = 3, type = 0, id = 153, propability = 10002, count = 1 },
{ group = 3, type = 0, id = 154, propability = 10102, count = 1 },
{ group = 3, type = 0, id = 155, propability = 10202, count = 1 },
{ group = 3, type = 0, id = 156, propability = 10302, count = 1 },
{ group = 3, type = 0, id = 157, propability = 11919, count = 1 },
{ group = 3, type = 0, id = 158, propability = 13536, count = 1 },
{ group = 3, type = 0, id = 159, propability = 15153, count = 1 },
{ group = 3, type = 0, id = 160, propability = 16770, count = 1 },
{ group = 3, type = 0, id = 161, propability = 18387, count = 1 },
{ group = 3, type = 0, id = 162, propability = 20004, count = 1 },
{ group = 3, type = 0, id = 163, propability = 20104, count = 1 },
{ group = 3, type = 0, id = 164, propability = 20204, count = 1 },
{ group = 3, type = 0, id = 165, propability = 20304, count = 1 },
{ group = 3, type = 0, id = 166, propability = 21921, count = 1 },
{ group = 3, type = 0, id = 167, propability = 23538, count = 1 },
{ group = 3, type = 0, id = 168, propability = 25155, count = 1 },
{ group = 3, type = 0, id = 169, propability = 26772, count = 1 },
{ group = 3, type = 0, id = 170, propability = 28389, count = 1 },
{ group = 3, type = 0, id = 171, propability = 30006, count = 1 },
{ group = 3, type = 0, id = 172, propability = 30139, count = 1 },
{ group = 3, type = 0, id = 173, propability = 30272, count = 1 },
{ group = 3, type = 0, id = 174, propability = 30405, count = 1 },
{ group = 3, type = 0, id = 175, propability = 32561, count = 1 },
{ group = 3, type = 0, id = 176, propability = 34717, count = 1 },
{ group = 3, type = 0, id = 177, propability = 36873, count = 1 },
{ group = 3, type = 0, id = 178, propability = 39029, count = 1 },
{ group = 3, type = 0, id = 179, propability = 41185, count = 1 },
{ group = 3, type = 0, id = 180, propability = 43341, count = 1 },
{ group = 3, type = 0, id = 181, propability = 43474, count = 1 },
{ group = 3, type = 0, id = 182, propability = 43607, count = 1 },
{ group = 3, type = 0, id = 183, propability = 43740, count = 1 },
{ group = 3, type = 0, id = 184, propability = 45896, count = 1 },
{ group = 3, type = 0, id = 185, propability = 48052, count = 1 },
{ group = 3, type = 0, id = 186, propability = 50208, count = 1 },
{ group = 3, type = 0, id = 187, propability = 52364, count = 1 },
{ group = 3, type = 0, id = 188, propability = 54520, count = 1 },
{ group = 3, type = 0, id = 189, propability = 56676, count = 1 },
{ group = 3, type = 0, id = 190, propability = 56809, count = 1 },
{ group = 3, type = 0, id = 191, propability = 56942, count = 1 },
{ group = 3, type = 0, id = 192, propability = 57075, count = 1 },
{ group = 3, type = 0, id = 193, propability = 59231, count = 1 },
{ group = 3, type = 0, id = 194, propability = 61387, count = 1 },
{ group = 3, type = 0, id = 195, propability = 63543, count = 1 },
{ group = 3, type = 0, id = 196, propability = 65699, count = 1 },
{ group = 3, type = 0, id = 197, propability = 67855, count = 1 },
{ group = 3, type = 0, id = 198, propability = 70011, count = 1 },
{ group = 3, type = 0, id = 199, propability = 70111, count = 1 },
{ group = 3, type = 0, id = 200, propability = 70211, count = 1 },
{ group = 3, type = 0, id = 201, propability = 70311, count = 1 },
{ group = 3, type = 0, id = 202, propability = 71928, count = 1 },
{ group = 3, type = 0, id = 203, propability = 73545, count = 1 },
{ group = 3, type = 0, id = 204, propability = 75162, count = 1 },
{ group = 3, type = 0, id = 205, propability = 76779, count = 1 },
{ group = 3, type = 0, id = 206, propability = 78396, count = 1 },
{ group = 3, type = 0, id = 207, propability = 80013, count = 1 },
{ group = 3, type = 0, id = 208, propability = 80113, count = 1 },
{ group = 3, type = 0, id = 209, propability = 80213, count = 1 },
{ group = 3, type = 0, id = 210, propability = 80313, count = 1 },
{ group = 3, type = 0, id = 211, propability = 81930, count = 1 },
{ group = 3, type = 0, id = 212, propability = 83547, count = 1 },
{ group = 3, type = 0, id = 213, propability = 85164, count = 1 },
{ group = 3, type = 0, id = 214, propability = 86781, count = 1 },
{ group = 3, type = 0, id = 215, propability = 88398, count = 1 },
{ group = 3, type = 0, id = 216, propability = 90015, count = 1 },
{ group = 3, type = 0, id = 217, propability = 90115, count = 1 },
{ group = 3, type = 0, id = 218, propability = 90215, count = 1 },
{ group = 3, type = 0, id = 219, propability = 90315, count = 1 },
{ group = 3, type = 0, id = 220, propability = 91932, count = 1 },
{ group = 3, type = 0, id = 221, propability = 93549, count = 1 },
{ group = 3, type = 0, id = 222, propability = 95166, count = 1 },
{ group = 3, type = 0, id = 223, propability = 96783, count = 1 },
{ group = 3, type = 0, id = 224, propability = 98400, count = 1 },
{ group = 3, type = 0, id = 225, propability = 100000, count = 1 },
{ group = 4, type = 0, id = 199, propability = 200, count = 1 },
{ group = 4, type = 0, id = 200, propability = 400, count = 1 },
{ group = 4, type = 0, id = 201, propability = 600, count = 1 },
{ group = 4, type = 0, id = 202, propability = 3833, count = 1 },
{ group = 4, type = 0, id = 203, propability = 7066, count = 1 },
{ group = 4, type = 0, id = 204, propability = 10299, count = 1 },
{ group = 4, type = 0, id = 205, propability = 13532, count = 1 },
{ group = 4, type = 0, id = 206, propability = 16765, count = 1 },
{ group = 4, type = 0, id = 207, propability = 19998, count = 1 },
{ group = 4, type = 0, id = 208, propability = 20198, count = 1 },
{ group = 4, type = 0, id = 209, propability = 20398, count = 1 },
{ group = 4, type = 0, id = 210, propability = 20598, count = 1 },
{ group = 4, type = 0, id = 211, propability = 23831, count = 1 },
{ group = 4, type = 0, id = 212, propability = 27064, count = 1 },
{ group = 4, type = 0, id = 213, propability = 30297, count = 1 },
{ group = 4, type = 0, id = 214, propability = 33530, count = 1 },
{ group = 4, type = 0, id = 215, propability = 36763, count = 1 },
{ group = 4, type = 0, id = 216, propability = 39996, count = 1 },
{ group = 4, type = 0, id = 217, propability = 40196, count = 1 },
{ group = 4, type = 0, id = 218, propability = 40396, count = 1 },
{ group = 4, type = 0, id = 219, propability = 40596, count = 1 },
{ group = 4, type = 0, id = 220, propability = 43829, count = 1 },
{ group = 4, type = 0, id = 221, propability = 47062, count = 1 },
{ group = 4, type = 0, id = 222, propability = 50295, count = 1 },
{ group = 4, type = 0, id = 223, propability = 53528, count = 1 },
{ group = 4, type = 0, id = 224, propability = 56761, count = 1 },
{ group = 4, type = 0, id = 225, propability = 59994, count = 1 },
{ group = 4, type = 0, id = 226, propability = 60127, count = 1 },
{ group = 4, type = 0, id = 227, propability = 60260, count = 1 },
{ group = 4, type = 0, id = 228, propability = 60393, count = 1 },
{ group = 4, type = 0, id = 229, propability = 62549, count = 1 },
{ group = 4, type = 0, id = 230, propability = 64705, count = 1 },
{ group = 4, type = 0, id = 231, propability = 66861, count = 1 },
{ group = 4, type = 0, id = 232, propability = 69017, count = 1 },
{ group = 4, type = 0, id = 233, propability = 71173, count = 1 },
{ group = 4, type = 0, id = 234, propability = 73329, count = 1 },
{ group = 4, type = 0, id = 235, propability = 73462, count = 1 },
{ group = 4, type = 0, id = 236, propability = 73595, count = 1 },
{ group = 4, type = 0, id = 237, propability = 73728, count = 1 },
{ group = 4, type = 0, id = 238, propability = 75884, count = 1 },
{ group = 4, type = 0, id = 239, propability = 78040, count = 1 },
{ group = 4, type = 0, id = 240, propability = 80196, count = 1 },
{ group = 4, type = 0, id = 241, propability = 82352, count = 1 },
{ group = 4, type = 0, id = 242, propability = 84508, count = 1 },
{ group = 4, type = 0, id = 243, propability = 86664, count = 1 },
{ group = 4, type = 0, id = 244, propability = 86797, count = 1 },
{ group = 4, type = 0, id = 245, propability = 86930, count = 1 },
{ group = 4, type = 0, id = 246, propability = 87063, count = 1 },
{ group = 4, type = 0, id = 247, propability = 89219, count = 1 },
{ group = 4, type = 0, id = 248, propability = 91375, count = 1 },
{ group = 4, type = 0, id = 249, propability = 93531, count = 1 },
{ group = 4, type = 0, id = 250, propability = 95687, count = 1 },
{ group = 4, type = 0, id = 251, propability = 97843, count = 1 },
{ group = 4, type = 0, id = 252, propability = 100000, count = 1 },
{ group = 5, type = 0, id = 226, propability = 300, count = 1 },
{ group = 5, type = 0, id = 227, propability = 600, count = 1 },
{ group = 5, type = 0, id = 228, propability = 900, count = 1 },
{ group = 5, type = 0, id = 229, propability = 5750, count = 1 },
{ group = 5, type = 0, id = 230, propability = 10600, count = 1 },
{ group = 5, type = 0, id = 231, propability = 15450, count = 1 },
{ group = 5, type = 0, id = 232, propability = 20300, count = 1 },
{ group = 5, type = 0, id = 233, propability = 25150, count = 1 },
{ group = 5, type = 0, id = 234, propability = 30000, count = 1 },
{ group = 5, type = 0, id = 235, propability = 30300, count = 1 },
{ group = 5, type = 0, id = 236, propability = 30600, count = 1 },
{ group = 5, type = 0, id = 237, propability = 30900, count = 1 },
{ group = 5, type = 0, id = 238, propability = 35750, count = 1 },
{ group = 5, type = 0, id = 239, propability = 40600, count = 1 },
{ group = 5, type = 0, id = 240, propability = 45450, count = 1 },
{ group = 5, type = 0, id = 241, propability = 50300, count = 1 },
{ group = 5, type = 0, id = 242, propability = 55150, count = 1 },
{ group = 5, type = 0, id = 243, propability = 60000, count = 1 },
{ group = 5, type = 0, id = 244, propability = 60300, count = 1 },
{ group = 5, type = 0, id = 245, propability = 60600, count = 1 },
{ group = 5, type = 0, id = 246, propability = 60900, count = 1 },
{ group = 5, type = 0, id = 247, propability = 65750, count = 1 },
{ group = 5, type = 0, id = 248, propability = 70600, count = 1 },
{ group = 5, type = 0, id = 249, propability = 75450, count = 1 },
{ group = 5, type = 0, id = 250, propability = 80300, count = 1 },
{ group = 5, type = 0, id = 251, propability = 85150, count = 1 },
{ group = 5, type = 0, id = 252, propability = 90000, count = 1 },
{ group = 5, type = 0, id = 253, propability = 90027, count = 1 },
{ group = 5, type = 0, id = 254, propability = 90054, count = 1 },
{ group = 5, type = 0, id = 255, propability = 90081, count = 1 },
{ group = 5, type = 0, id = 256, propability = 90512, count = 1 },
{ group = 5, type = 0, id = 257, propability = 90943, count = 1 },
{ group = 5, type = 0, id = 258, propability = 91374, count = 1 },
{ group = 5, type = 0, id = 259, propability = 91805, count = 1 },
{ group = 5, type = 0, id = 260, propability = 92236, count = 1 },
{ group = 5, type = 0, id = 261, propability = 92667, count = 1 },
{ group = 5, type = 0, id = 262, propability = 92694, count = 1 },
{ group = 5, type = 0, id = 263, propability = 92721, count = 1 },
{ group = 5, type = 0, id = 264, propability = 92748, count = 1 },
{ group = 5, type = 0, id = 265, propability = 93179, count = 1 },
{ group = 5, type = 0, id = 266, propability = 93610, count = 1 },
{ group = 5, type = 0, id = 267, propability = 94041, count = 1 },
{ group = 5, type = 0, id = 268, propability = 94472, count = 1 },
{ group = 5, type = 0, id = 269, propability = 94903, count = 1 },
{ group = 5, type = 0, id = 270, propability = 95334, count = 1 },
{ group = 5, type = 0, id = 271, propability = 95361, count = 1 },
{ group = 5, type = 0, id = 272, propability = 95388, count = 1 },
{ group = 5, type = 0, id = 273, propability = 95415, count = 1 },
{ group = 5, type = 0, id = 274, propability = 95846, count = 1 },
{ group = 5, type = 0, id = 275, propability = 96277, count = 1 },
{ group = 5, type = 0, id = 276, propability = 96708, count = 1 },
{ group = 5, type = 0, id = 277, propability = 97139, count = 1 },
{ group = 5, type = 0, id = 278, propability = 97570, count = 1 },
{ group = 5, type = 0, id = 279, propability = 98001, count = 1 },
{ group = 5, type = 0, id = 280, propability = 98008, count = 1 },
{ group = 5, type = 0, id = 281, propability = 98015, count = 1 },
{ group = 5, type = 0, id = 282, propability = 98022, count = 1 },
{ group = 5, type = 0, id = 283, propability = 98130, count = 1 },
{ group = 5, type = 0, id = 284, propability = 98238, count = 1 },
{ group = 5, type = 0, id = 285, propability = 98346, count = 1 },
{ group = 5, type = 0, id = 286, propability = 98454, count = 1 },
{ group = 5, type = 0, id = 287, propability = 98562, count = 1 },
{ group = 5, type = 0, id = 288, propability = 98670, count = 1 },
{ group = 5, type = 0, id = 289, propability = 98677, count = 1 },
{ group = 5, type = 0, id = 290, propability = 98684, count = 1 },
{ group = 5, type = 0, id = 291, propability = 98691, count = 1 },
{ group = 5, type = 0, id = 292, propability = 98799, count = 1 },
{ group = 5, type = 0, id = 293, propability = 98907, count = 1 },
{ group = 5, type = 0, id = 294, propability = 99015, count = 1 },
{ group = 5, type = 0, id = 295, propability = 99123, count = 1 },
{ group = 5, type = 0, id = 296, propability = 99231, count = 1 },
{ group = 5, type = 0, id = 297, propability = 99339, count = 1 },
{ group = 5, type = 0, id = 298, propability = 99346, count = 1 },
{ group = 5, type = 0, id = 299, propability = 99353, count = 1 },
{ group = 5, type = 0, id = 300, propability = 99360, count = 1 },
{ group = 5, type = 0, id = 301, propability = 99468, count = 1 },
{ group = 5, type = 0, id = 302, propability = 99576, count = 1 },
{ group = 5, type = 0, id = 303, propability = 99684, count = 1 },
{ group = 5, type = 0, id = 304, propability = 99792, count = 1 },
{ group = 5, type = 0, id = 305, propability = 99900, count = 1 },
{ group = 5, type = 0, id = 306, propability = 100000, count = 1 },
