{ group = 1, type = 0, id = 67, propability = 5556, count = 1 },
{ group = 2, type = 0, id = 139, propability = 83055, count = 1 },
{ group = 2, type = 0, id = 140, propability = 84444, count = 1 },
{ group = 2, type = 0, id = 141, propability = 85833, count = 1 },
{ group = 2, type = 0, id = 142, propability = 87222, count = 1 },
{ group = 2, type = 0, id = 143, propability = 88611, count = 1 },
{ group = 2, type = 0, id = 144, propability = 90000, count = 1 },
{ group = 2, type = 0, id = 148, propability = 90556, count = 1 },
{ group = 2, type = 0, id = 149, propability = 91112, count = 1 },
{ group = 2, type = 0, id = 150, propability = 91668, count = 1 },
{ group = 2, type = 0, id = 151, propability = 92224, count = 1 },
{ group = 2, type = 0, id = 152, propability = 92780, count = 1 },
{ group = 2, type = 0, id = 153, propability = 93336, count = 1 },
{ group = 2, type = 0, id = 157, propability = 93892, count = 1 },
{ group = 2, type = 0, id = 158, propability = 94448, count = 1 },
{ group = 2, type = 0, id = 159, propability = 95004, count = 1 },
{ group = 2, type = 0, id = 160, propability = 95560, count = 1 },
{ group = 2, type = 0, id = 161, propability = 96116, count = 1 },
{ group = 2, type = 0, id = 162, propability = 96672, count = 1 },
{ group = 2, type = 0, id = 166, propability = 97228, count = 1 },
{ group = 2, type = 0, id = 167, propability = 97784, count = 1 },
{ group = 2, type = 0, id = 168, propability = 98340, count = 1 },
{ group = 2, type = 0, id = 169, propability = 98896, count = 1 },
{ group = 2, type = 0, id = 170, propability = 99452, count = 1 },
{ group = 2, type = 0, id = 171, propability = 100000, count = 1 },
{ group = 3, type = 0, id = 94, propability = 3611, count = 1 },
{ group = 3, type = 0, id = 95, propability = 7222, count = 1 },
{ group = 3, type = 0, id = 96, propability = 10833, count = 1 },
{ group = 3, type = 0, id = 97, propability = 14444, count = 1 },
{ group = 3, type = 0, id = 98, propability = 18055, count = 1 },
{ group = 3, type = 0, id = 99, propability = 21666, count = 1 },
{ group = 3, type = 0, id = 103, propability = 25277, count = 1 },
{ group = 3, type = 0, id = 104, propability = 28888, count = 1 },
{ group = 3, type = 0, id = 105, propability = 32499, count = 1 },
{ group = 3, type = 0, id = 106, propability = 36110, count = 1 },
{ group = 3, type = 0, id = 107, propability = 39721, count = 1 },
{ group = 3, type = 0, id = 108, propability = 43332, count = 1 },
{ group = 3, type = 0, id = 112, propability = 46943, count = 1 },
{ group = 3, type = 0, id = 113, propability = 50554, count = 1 },
{ group = 3, type = 0, id = 114, propability = 54165, count = 1 },
{ group = 3, type = 0, id = 115, propability = 57776, count = 1 },
{ group = 3, type = 0, id = 116, propability = 61387, count = 1 },
{ group = 3, type = 0, id = 117, propability = 64998, count = 1 },
{ group = 3, type = 0, id = 121, propability = 66387, count = 1 },
{ group = 3, type = 0, id = 122, propability = 67776, count = 1 },
{ group = 3, type = 0, id = 123, propability = 69165, count = 1 },
{ group = 3, type = 0, id = 124, propability = 70554, count = 1 },
{ group = 3, type = 0, id = 125, propability = 71943, count = 1 },
{ group = 3, type = 0, id = 126, propability = 73332, count = 1 },
{ group = 3, type = 0, id = 130, propability = 74721, count = 1 },
{ group = 3, type = 0, id = 131, propability = 76110, count = 1 },
{ group = 3, type = 0, id = 132, propability = 77499, count = 1 },
{ group = 3, type = 0, id = 133, propability = 78888, count = 1 },
{ group = 3, type = 0, id = 134, propability = 80277, count = 1 },
{ group = 3, type = 0, id = 135, propability = 81666, count = 1 },
{ group = 3, type = 0, id = 139, propability = 83055, count = 1 },
{ group = 3, type = 0, id = 140, propability = 84444, count = 1 },
{ group = 3, type = 0, id = 141, propability = 85833, count = 1 },
{ group = 3, type = 0, id = 142, propability = 87222, count = 1 },
{ group = 3, type = 0, id = 143, propability = 88611, count = 1 },
{ group = 3, type = 0, id = 144, propability = 90000, count = 1 },
{ group = 3, type = 0, id = 148, propability = 90556, count = 1 },
{ group = 3, type = 0, id = 149, propability = 91112, count = 1 },
{ group = 3, type = 0, id = 150, propability = 91668, count = 1 },
{ group = 3, type = 0, id = 151, propability = 92224, count = 1 },
{ group = 3, type = 0, id = 152, propability = 92780, count = 1 },
{ group = 3, type = 0, id = 153, propability = 93336, count = 1 },
{ group = 3, type = 0, id = 157, propability = 93892, count = 1 },
{ group = 3, type = 0, id = 158, propability = 94448, count = 1 },
{ group = 3, type = 0, id = 159, propability = 95004, count = 1 },
{ group = 3, type = 0, id = 160, propability = 95560, count = 1 },
{ group = 3, type = 0, id = 161, propability = 96116, count = 1 },
{ group = 3, type = 0, id = 162, propability = 96672, count = 1 },
{ group = 3, type = 0, id = 166, propability = 97228, count = 1 },
{ group = 3, type = 0, id = 167, propability = 97784, count = 1 },
{ group = 3, type = 0, id = 168, propability = 98340, count = 1 },
{ group = 3, type = 0, id = 169, propability = 98896, count = 1 },
{ group = 3, type = 0, id = 170, propability = 99452, count = 1 },
{ group = 3, type = 0, id = 171, propability = 100000, count = 1 },
{ group = 4, type = 0, id = 94, propability = 3611, count = 1 },
{ group = 4, type = 0, id = 95, propability = 7222, count = 1 },
{ group = 4, type = 0, id = 96, propability = 10833, count = 1 },
{ group = 4, type = 0, id = 97, propability = 14444, count = 1 },
{ group = 4, type = 0, id = 98, propability = 18055, count = 1 },
{ group = 4, type = 0, id = 99, propability = 21666, count = 1 },
{ group = 4, type = 0, id = 103, propability = 25277, count = 1 },
{ group = 4, type = 0, id = 104, propability = 28888, count = 1 },
{ group = 4, type = 0, id = 105, propability = 32499, count = 1 },
{ group = 4, type = 0, id = 106, propability = 36110, count = 1 },
{ group = 4, type = 0, id = 107, propability = 39721, count = 1 },
{ group = 4, type = 0, id = 108, propability = 43332, count = 1 },
{ group = 4, type = 0, id = 112, propability = 46943, count = 1 },
{ group = 4, type = 0, id = 113, propability = 50554, count = 1 },
{ group = 4, type = 0, id = 114, propability = 54165, count = 1 },
{ group = 4, type = 0, id = 115, propability = 57776, count = 1 },
{ group = 4, type = 0, id = 116, propability = 61387, count = 1 },
{ group = 4, type = 0, id = 117, propability = 64998, count = 1 },
{ group = 4, type = 0, id = 121, propability = 66387, count = 1 },
{ group = 4, type = 0, id = 122, propability = 67776, count = 1 },
{ group = 4, type = 0, id = 123, propability = 69165, count = 1 },
{ group = 4, type = 0, id = 124, propability = 70554, count = 1 },
{ group = 4, type = 0, id = 125, propability = 71943, count = 1 },
{ group = 4, type = 0, id = 126, propability = 73332, count = 1 },
{ group = 4, type = 0, id = 130, propability = 74721, count = 1 },
{ group = 4, type = 0, id = 131, propability = 76110, count = 1 },
{ group = 4, type = 0, id = 132, propability = 77499, count = 1 },
{ group = 4, type = 0, id = 133, propability = 78888, count = 1 },
{ group = 4, type = 0, id = 134, propability = 80277, count = 1 },
{ group = 4, type = 0, id = 135, propability = 81666, count = 1 },
{ group = 4, type = 0, id = 139, propability = 83055, count = 1 },
{ group = 4, type = 0, id = 140, propability = 84444, count = 1 },
{ group = 4, type = 0, id = 141, propability = 85833, count = 1 },
{ group = 4, type = 0, id = 142, propability = 87222, count = 1 },
{ group = 4, type = 0, id = 143, propability = 88611, count = 1 },
{ group = 4, type = 0, id = 144, propability = 90000, count = 1 },
{ group = 4, type = 0, id = 148, propability = 90556, count = 1 },
{ group = 4, type = 0, id = 149, propability = 91112, count = 1 },
{ group = 4, type = 0, id = 150, propability = 91668, count = 1 },
{ group = 4, type = 0, id = 151, propability = 92224, count = 1 },
{ group = 4, type = 0, id = 152, propability = 92780, count = 1 },
{ group = 4, type = 0, id = 153, propability = 93336, count = 1 },
{ group = 4, type = 0, id = 157, propability = 93892, count = 1 },
{ group = 4, type = 0, id = 158, propability = 94448, count = 1 },
{ group = 4, type = 0, id = 159, propability = 95004, count = 1 },
{ group = 4, type = 0, id = 160, propability = 95560, count = 1 },
{ group = 4, type = 0, id = 161, propability = 96116, count = 1 },
{ group = 4, type = 0, id = 162, propability = 96672, count = 1 },
{ group = 4, type = 0, id = 166, propability = 97228, count = 1 },
{ group = 4, type = 0, id = 167, propability = 97784, count = 1 },
{ group = 4, type = 0, id = 168, propability = 98340, count = 1 },
{ group = 4, type = 0, id = 169, propability = 98896, count = 1 },
{ group = 4, type = 0, id = 170, propability = 99452, count = 1 },
{ group = 4, type = 0, id = 171, propability = 100000, count = 1 },
