{ group = 1, type = 0, id = 91, propability = 1111, count = 1 },
{ group = 2, type = 0, id = 100, propability = 34444, count = 1 },
{ group = 2, type = 0, id = 101, propability = 35555, count = 1 },
{ group = 2, type = 0, id = 102, propability = 36666, count = 1 },
{ group = 2, type = 0, id = 103, propability = 41666, count = 1 },
{ group = 2, type = 0, id = 104, propability = 46666, count = 1 },
{ group = 2, type = 0, id = 105, propability = 51666, count = 1 },
{ group = 2, type = 0, id = 106, propability = 56666, count = 1 },
{ group = 2, type = 0, id = 107, propability = 61666, count = 1 },
{ group = 2, type = 0, id = 108, propability = 66666, count = 1 },
{ group = 2, type = 0, id = 109, propability = 67777, count = 1 },
{ group = 2, type = 0, id = 110, propability = 68888, count = 1 },
{ group = 2, type = 0, id = 111, propability = 69999, count = 1 },
{ group = 2, type = 0, id = 112, propability = 74999, count = 1 },
{ group = 2, type = 0, id = 113, propability = 79999, count = 1 },
{ group = 2, type = 0, id = 114, propability = 84999, count = 1 },
{ group = 2, type = 0, id = 115, propability = 89999, count = 1 },
{ group = 2, type = 0, id = 116, propability = 94999, count = 1 },
{ group = 2, type = 0, id = 117, propability = 99999, count = 1 },
{ group = 3, type = 0, id = 118, propability = 533, count = 1 },
{ group = 3, type = 0, id = 119, propability = 1066, count = 1 },
{ group = 3, type = 0, id = 120, propability = 1599, count = 1 },
{ group = 3, type = 0, id = 121, propability = 3999, count = 1 },
{ group = 3, type = 0, id = 122, propability = 6399, count = 1 },
{ group = 3, type = 0, id = 123, propability = 8799, count = 1 },
{ group = 3, type = 0, id = 124, propability = 11199, count = 1 },
{ group = 3, type = 0, id = 125, propability = 13599, count = 1 },
{ group = 3, type = 0, id = 126, propability = 15999, count = 1 },
{ group = 3, type = 0, id = 127, propability = 16532, count = 1 },
{ group = 3, type = 0, id = 128, propability = 17065, count = 1 },
{ group = 3, type = 0, id = 129, propability = 17598, count = 1 },
{ group = 3, type = 0, id = 130, propability = 19998, count = 1 },
{ group = 3, type = 0, id = 131, propability = 22398, count = 1 },
{ group = 3, type = 0, id = 132, propability = 24798, count = 1 },
{ group = 3, type = 0, id = 133, propability = 27198, count = 1 },
{ group = 3, type = 0, id = 134, propability = 29598, count = 1 },
{ group = 3, type = 0, id = 135, propability = 31998, count = 1 },
{ group = 3, type = 0, id = 136, propability = 32531, count = 1 },
{ group = 3, type = 0, id = 137, propability = 33064, count = 1 },
{ group = 3, type = 0, id = 138, propability = 33597, count = 1 },
{ group = 3, type = 0, id = 139, propability = 35997, count = 1 },
{ group = 3, type = 0, id = 140, propability = 38397, count = 1 },
{ group = 3, type = 0, id = 141, propability = 40797, count = 1 },
{ group = 3, type = 0, id = 142, propability = 43197, count = 1 },
{ group = 3, type = 0, id = 143, propability = 45597, count = 1 },
{ group = 3, type = 0, id = 144, propability = 47997, count = 1 },
{ group = 3, type = 0, id = 145, propability = 48330, count = 1 },
{ group = 3, type = 0, id = 146, propability = 48663, count = 1 },
{ group = 3, type = 0, id = 147, propability = 48996, count = 1 },
{ group = 3, type = 0, id = 148, propability = 50496, count = 1 },
{ group = 3, type = 0, id = 149, propability = 51996, count = 1 },
{ group = 3, type = 0, id = 150, propability = 53496, count = 1 },
{ group = 3, type = 0, id = 151, propability = 54996, count = 1 },
{ group = 3, type = 0, id = 152, propability = 56496, count = 1 },
{ group = 3, type = 0, id = 153, propability = 57996, count = 1 },
{ group = 3, type = 0, id = 154, propability = 58329, count = 1 },
{ group = 3, type = 0, id = 155, propability = 58662, count = 1 },
{ group = 3, type = 0, id = 156, propability = 58995, count = 1 },
{ group = 3, type = 0, id = 157, propability = 60495, count = 1 },
{ group = 3, type = 0, id = 158, propability = 61995, count = 1 },
{ group = 3, type = 0, id = 159, propability = 63495, count = 1 },
{ group = 3, type = 0, id = 160, propability = 64995, count = 1 },
{ group = 3, type = 0, id = 161, propability = 66495, count = 1 },
{ group = 3, type = 0, id = 162, propability = 67995, count = 1 },
{ group = 3, type = 0, id = 163, propability = 68328, count = 1 },
{ group = 3, type = 0, id = 164, propability = 68661, count = 1 },
{ group = 3, type = 0, id = 165, propability = 68994, count = 1 },
{ group = 3, type = 0, id = 166, propability = 70494, count = 1 },
{ group = 3, type = 0, id = 167, propability = 71994, count = 1 },
{ group = 3, type = 0, id = 168, propability = 73494, count = 1 },
{ group = 3, type = 0, id = 169, propability = 74994, count = 1 },
{ group = 3, type = 0, id = 170, propability = 76494, count = 1 },
{ group = 3, type = 0, id = 171, propability = 77994, count = 1 },
{ group = 3, type = 0, id = 172, propability = 78194, count = 1 },
{ group = 3, type = 0, id = 173, propability = 78394, count = 1 },
{ group = 3, type = 0, id = 174, propability = 78594, count = 1 },
{ group = 3, type = 0, id = 175, propability = 79494, count = 1 },
{ group = 3, type = 0, id = 176, propability = 80394, count = 1 },
{ group = 3, type = 0, id = 177, propability = 81294, count = 1 },
{ group = 3, type = 0, id = 178, propability = 82194, count = 1 },
{ group = 3, type = 0, id = 179, propability = 83094, count = 1 },
{ group = 3, type = 0, id = 180, propability = 83994, count = 1 },
{ group = 3, type = 0, id = 181, propability = 84194, count = 1 },
{ group = 3, type = 0, id = 182, propability = 84394, count = 1 },
{ group = 3, type = 0, id = 183, propability = 84594, count = 1 },
{ group = 3, type = 0, id = 184, propability = 85494, count = 1 },
{ group = 3, type = 0, id = 185, propability = 86394, count = 1 },
{ group = 3, type = 0, id = 186, propability = 87294, count = 1 },
{ group = 3, type = 0, id = 187, propability = 88194, count = 1 },
{ group = 3, type = 0, id = 188, propability = 89094, count = 1 },
{ group = 3, type = 0, id = 189, propability = 89994, count = 1 },
{ group = 3, type = 0, id = 190, propability = 90194, count = 1 },
{ group = 3, type = 0, id = 191, propability = 90394, count = 1 },
{ group = 3, type = 0, id = 192, propability = 90594, count = 1 },
{ group = 3, type = 0, id = 193, propability = 91494, count = 1 },
{ group = 3, type = 0, id = 194, propability = 92394, count = 1 },
{ group = 3, type = 0, id = 195, propability = 93294, count = 1 },
{ group = 3, type = 0, id = 196, propability = 94194, count = 1 },
{ group = 3, type = 0, id = 197, propability = 95094, count = 1 },
{ group = 3, type = 0, id = 198, propability = 95994, count = 1 },
{ group = 3, type = 0, id = 199, propability = 96038, count = 1 },
{ group = 3, type = 0, id = 200, propability = 96082, count = 1 },
{ group = 3, type = 0, id = 201, propability = 96126, count = 1 },
{ group = 3, type = 0, id = 202, propability = 96326, count = 1 },
{ group = 3, type = 0, id = 203, propability = 96526, count = 1 },
{ group = 3, type = 0, id = 204, propability = 96726, count = 1 },
{ group = 3, type = 0, id = 205, propability = 96926, count = 1 },
{ group = 3, type = 0, id = 206, propability = 97126, count = 1 },
{ group = 3, type = 0, id = 207, propability = 97326, count = 1 },
{ group = 3, type = 0, id = 208, propability = 97370, count = 1 },
{ group = 3, type = 0, id = 209, propability = 97414, count = 1 },
{ group = 3, type = 0, id = 210, propability = 97458, count = 1 },
{ group = 3, type = 0, id = 211, propability = 97658, count = 1 },
{ group = 3, type = 0, id = 212, propability = 97858, count = 1 },
{ group = 3, type = 0, id = 213, propability = 98058, count = 1 },
{ group = 3, type = 0, id = 214, propability = 98258, count = 1 },
{ group = 3, type = 0, id = 215, propability = 98458, count = 1 },
{ group = 3, type = 0, id = 216, propability = 98658, count = 1 },
{ group = 3, type = 0, id = 217, propability = 98702, count = 1 },
{ group = 3, type = 0, id = 218, propability = 98746, count = 1 },
{ group = 3, type = 0, id = 219, propability = 98790, count = 1 },
{ group = 3, type = 0, id = 220, propability = 98990, count = 1 },
{ group = 3, type = 0, id = 221, propability = 99190, count = 1 },
{ group = 3, type = 0, id = 222, propability = 99390, count = 1 },
{ group = 3, type = 0, id = 223, propability = 99590, count = 1 },
{ group = 3, type = 0, id = 224, propability = 99790, count = 1 },
{ group = 3, type = 0, id = 225, propability = 100000, count = 1 },
