{ group = 1, type = 0, id = 91, propability = 1111, count = 1 },
{ group = 2, type = 0, id = 127, propability = 34444, count = 1 },
{ group = 2, type = 0, id = 128, propability = 35555, count = 1 },
{ group = 2, type = 0, id = 129, propability = 36666, count = 1 },
{ group = 2, type = 0, id = 130, propability = 41666, count = 1 },
{ group = 2, type = 0, id = 131, propability = 46666, count = 1 },
{ group = 2, type = 0, id = 132, propability = 51666, count = 1 },
{ group = 2, type = 0, id = 133, propability = 56666, count = 1 },
{ group = 2, type = 0, id = 134, propability = 61666, count = 1 },
{ group = 2, type = 0, id = 135, propability = 66666, count = 1 },
{ group = 2, type = 0, id = 136, propability = 67777, count = 1 },
{ group = 2, type = 0, id = 137, propability = 68888, count = 1 },
{ group = 2, type = 0, id = 138, propability = 69999, count = 1 },
{ group = 2, type = 0, id = 139, propability = 74999, count = 1 },
{ group = 2, type = 0, id = 140, propability = 79999, count = 1 },
{ group = 2, type = 0, id = 141, propability = 84999, count = 1 },
{ group = 2, type = 0, id = 142, propability = 89999, count = 1 },
{ group = 2, type = 0, id = 143, propability = 94999, count = 1 },
{ group = 2, type = 0, id = 144, propability = 100000, count = 1 },
{ group = 3, type = 0, id = 118, propability = 281, count = 1 },
{ group = 3, type = 0, id = 119, propability = 562, count = 1 },
{ group = 3, type = 0, id = 120, propability = 843, count = 1 },
{ group = 3, type = 0, id = 121, propability = 2110, count = 1 },
{ group = 3, type = 0, id = 122, propability = 3377, count = 1 },
{ group = 3, type = 0, id = 123, propability = 4644, count = 1 },
{ group = 3, type = 0, id = 124, propability = 5911, count = 1 },
{ group = 3, type = 0, id = 125, propability = 7178, count = 1 },
{ group = 3, type = 0, id = 126, propability = 8445, count = 1 },
{ group = 3, type = 0, id = 127, propability = 8726, count = 1 },
{ group = 3, type = 0, id = 128, propability = 9007, count = 1 },
{ group = 3, type = 0, id = 129, propability = 9288, count = 1 },
{ group = 3, type = 0, id = 130, propability = 10555, count = 1 },
{ group = 3, type = 0, id = 131, propability = 11822, count = 1 },
{ group = 3, type = 0, id = 132, propability = 13089, count = 1 },
{ group = 3, type = 0, id = 133, propability = 14356, count = 1 },
{ group = 3, type = 0, id = 134, propability = 15623, count = 1 },
{ group = 3, type = 0, id = 135, propability = 16890, count = 1 },
{ group = 3, type = 0, id = 136, propability = 17171, count = 1 },
{ group = 3, type = 0, id = 137, propability = 17452, count = 1 },
{ group = 3, type = 0, id = 138, propability = 17733, count = 1 },
{ group = 3, type = 0, id = 139, propability = 19000, count = 1 },
{ group = 3, type = 0, id = 140, propability = 20267, count = 1 },
{ group = 3, type = 0, id = 141, propability = 21534, count = 1 },
{ group = 3, type = 0, id = 142, propability = 22801, count = 1 },
{ group = 3, type = 0, id = 143, propability = 24068, count = 1 },
{ group = 3, type = 0, id = 144, propability = 25335, count = 1 },
{ group = 3, type = 0, id = 145, propability = 25891, count = 1 },
{ group = 3, type = 0, id = 146, propability = 26447, count = 1 },
{ group = 3, type = 0, id = 147, propability = 27003, count = 1 },
{ group = 3, type = 0, id = 148, propability = 29503, count = 1 },
{ group = 3, type = 0, id = 149, propability = 32003, count = 1 },
{ group = 3, type = 0, id = 150, propability = 34503, count = 1 },
{ group = 3, type = 0, id = 151, propability = 37003, count = 1 },
{ group = 3, type = 0, id = 152, propability = 39503, count = 1 },
{ group = 3, type = 0, id = 153, propability = 42003, count = 1 },
{ group = 3, type = 0, id = 154, propability = 42559, count = 1 },
{ group = 3, type = 0, id = 155, propability = 43115, count = 1 },
{ group = 3, type = 0, id = 156, propability = 43671, count = 1 },
{ group = 3, type = 0, id = 157, propability = 46171, count = 1 },
{ group = 3, type = 0, id = 158, propability = 48671, count = 1 },
{ group = 3, type = 0, id = 159, propability = 51171, count = 1 },
{ group = 3, type = 0, id = 160, propability = 53671, count = 1 },
{ group = 3, type = 0, id = 161, propability = 56171, count = 1 },
{ group = 3, type = 0, id = 162, propability = 58671, count = 1 },
{ group = 3, type = 0, id = 163, propability = 59227, count = 1 },
{ group = 3, type = 0, id = 164, propability = 59783, count = 1 },
{ group = 3, type = 0, id = 165, propability = 60339, count = 1 },
{ group = 3, type = 0, id = 166, propability = 62839, count = 1 },
{ group = 3, type = 0, id = 167, propability = 65339, count = 1 },
{ group = 3, type = 0, id = 168, propability = 67839, count = 1 },
{ group = 3, type = 0, id = 169, propability = 70339, count = 1 },
{ group = 3, type = 0, id = 170, propability = 72839, count = 1 },
{ group = 3, type = 0, id = 171, propability = 75339, count = 1 },
{ group = 3, type = 0, id = 172, propability = 75583, count = 1 },
{ group = 3, type = 0, id = 173, propability = 75827, count = 1 },
{ group = 3, type = 0, id = 174, propability = 76071, count = 1 },
{ group = 3, type = 0, id = 175, propability = 77171, count = 1 },
{ group = 3, type = 0, id = 176, propability = 78271, count = 1 },
{ group = 3, type = 0, id = 177, propability = 79371, count = 1 },
{ group = 3, type = 0, id = 178, propability = 80471, count = 1 },
{ group = 3, type = 0, id = 179, propability = 81571, count = 1 },
{ group = 3, type = 0, id = 180, propability = 82671, count = 1 },
{ group = 3, type = 0, id = 181, propability = 82915, count = 1 },
{ group = 3, type = 0, id = 182, propability = 83159, count = 1 },
{ group = 3, type = 0, id = 183, propability = 83403, count = 1 },
{ group = 3, type = 0, id = 184, propability = 84503, count = 1 },
{ group = 3, type = 0, id = 185, propability = 85603, count = 1 },
{ group = 3, type = 0, id = 186, propability = 86703, count = 1 },
{ group = 3, type = 0, id = 187, propability = 87803, count = 1 },
{ group = 3, type = 0, id = 188, propability = 88903, count = 1 },
{ group = 3, type = 0, id = 189, propability = 90003, count = 1 },
{ group = 3, type = 0, id = 190, propability = 90247, count = 1 },
{ group = 3, type = 0, id = 191, propability = 90491, count = 1 },
{ group = 3, type = 0, id = 192, propability = 90735, count = 1 },
{ group = 3, type = 0, id = 193, propability = 91835, count = 1 },
{ group = 3, type = 0, id = 194, propability = 92935, count = 1 },
{ group = 3, type = 0, id = 195, propability = 94035, count = 1 },
{ group = 3, type = 0, id = 196, propability = 95135, count = 1 },
{ group = 3, type = 0, id = 197, propability = 96235, count = 1 },
{ group = 3, type = 0, id = 198, propability = 97335, count = 1 },
{ group = 3, type = 0, id = 226, propability = 97365, count = 1 },
{ group = 3, type = 0, id = 227, propability = 97395, count = 1 },
{ group = 3, type = 0, id = 228, propability = 97425, count = 1 },
{ group = 3, type = 0, id = 229, propability = 97558, count = 1 },
{ group = 3, type = 0, id = 230, propability = 97691, count = 1 },
{ group = 3, type = 0, id = 231, propability = 97824, count = 1 },
{ group = 3, type = 0, id = 232, propability = 97957, count = 1 },
{ group = 3, type = 0, id = 233, propability = 98090, count = 1 },
{ group = 3, type = 0, id = 234, propability = 98223, count = 1 },
{ group = 3, type = 0, id = 235, propability = 98253, count = 1 },
{ group = 3, type = 0, id = 236, propability = 98283, count = 1 },
{ group = 3, type = 0, id = 237, propability = 98313, count = 1 },
{ group = 3, type = 0, id = 238, propability = 98446, count = 1 },
{ group = 3, type = 0, id = 239, propability = 98579, count = 1 },
{ group = 3, type = 0, id = 240, propability = 98712, count = 1 },
{ group = 3, type = 0, id = 241, propability = 98845, count = 1 },
{ group = 3, type = 0, id = 242, propability = 98978, count = 1 },
{ group = 3, type = 0, id = 243, propability = 99111, count = 1 },
{ group = 3, type = 0, id = 244, propability = 99141, count = 1 },
{ group = 3, type = 0, id = 245, propability = 99171, count = 1 },
{ group = 3, type = 0, id = 246, propability = 99201, count = 1 },
{ group = 3, type = 0, id = 247, propability = 99334, count = 1 },
{ group = 3, type = 0, id = 248, propability = 99467, count = 1 },
{ group = 3, type = 0, id = 249, propability = 99600, count = 1 },
{ group = 3, type = 0, id = 250, propability = 99733, count = 1 },
{ group = 3, type = 0, id = 251, propability = 99866, count = 1 },
{ group = 3, type = 0, id = 252, propability = 100000, count = 1 },
