{ group = 1, type = 0, id = 91, propability = 1111, count = 1 },
{ group = 2, type = 0, id = 100, propability = 34444, count = 1 },
{ group = 2, type = 0, id = 101, propability = 35555, count = 1 },
{ group = 2, type = 0, id = 102, propability = 36666, count = 1 },
{ group = 2, type = 0, id = 103, propability = 41666, count = 1 },
{ group = 2, type = 0, id = 104, propability = 46666, count = 1 },
{ group = 2, type = 0, id = 105, propability = 51666, count = 1 },
{ group = 2, type = 0, id = 106, propability = 56666, count = 1 },
{ group = 2, type = 0, id = 107, propability = 61666, count = 1 },
{ group = 2, type = 0, id = 108, propability = 66666, count = 1 },
{ group = 2, type = 0, id = 109, propability = 67777, count = 1 },
{ group = 2, type = 0, id = 110, propability = 68888, count = 1 },
{ group = 2, type = 0, id = 111, propability = 69999, count = 1 },
{ group = 2, type = 0, id = 112, propability = 74999, count = 1 },
{ group = 2, type = 0, id = 113, propability = 79999, count = 1 },
{ group = 2, type = 0, id = 114, propability = 84999, count = 1 },
{ group = 2, type = 0, id = 115, propability = 89999, count = 1 },
{ group = 2, type = 0, id = 116, propability = 94999, count = 1 },
{ group = 2, type = 0, id = 117, propability = 100000, count = 1 },
{ group = 3, type = 0, id = 91, propability = 1111, count = 1 },
{ group = 3, type = 0, id = 92, propability = 2222, count = 1 },
{ group = 3, type = 0, id = 93, propability = 3333, count = 1 },
{ group = 3, type = 0, id = 94, propability = 8333, count = 1 },
{ group = 3, type = 0, id = 95, propability = 13333, count = 1 },
{ group = 3, type = 0, id = 96, propability = 18333, count = 1 },
{ group = 3, type = 0, id = 97, propability = 23333, count = 1 },
{ group = 3, type = 0, id = 98, propability = 28333, count = 1 },
{ group = 3, type = 0, id = 99, propability = 33333, count = 1 },
{ group = 3, type = 0, id = 100, propability = 34444, count = 1 },
{ group = 3, type = 0, id = 101, propability = 35555, count = 1 },
{ group = 3, type = 0, id = 102, propability = 36666, count = 1 },
{ group = 3, type = 0, id = 103, propability = 41666, count = 1 },
{ group = 3, type = 0, id = 104, propability = 46666, count = 1 },
{ group = 3, type = 0, id = 105, propability = 51666, count = 1 },
{ group = 3, type = 0, id = 106, propability = 56666, count = 1 },
{ group = 3, type = 0, id = 107, propability = 61666, count = 1 },
{ group = 3, type = 0, id = 108, propability = 66666, count = 1 },
{ group = 3, type = 0, id = 109, propability = 67777, count = 1 },
{ group = 3, type = 0, id = 110, propability = 68888, count = 1 },
{ group = 3, type = 0, id = 111, propability = 69999, count = 1 },
{ group = 3, type = 0, id = 112, propability = 74999, count = 1 },
{ group = 3, type = 0, id = 113, propability = 79999, count = 1 },
{ group = 3, type = 0, id = 114, propability = 84999, count = 1 },
{ group = 3, type = 0, id = 115, propability = 89999, count = 1 },
{ group = 3, type = 0, id = 116, propability = 94999, count = 1 },
{ group = 3, type = 0, id = 117, propability = 100000, count = 1 },
{ group = 4, type = 0, id = 118, propability = 722, count = 1 },
{ group = 4, type = 0, id = 119, propability = 1444, count = 1 },
{ group = 4, type = 0, id = 120, propability = 2166, count = 1 },
{ group = 4, type = 0, id = 121, propability = 5416, count = 1 },
{ group = 4, type = 0, id = 122, propability = 8666, count = 1 },
{ group = 4, type = 0, id = 123, propability = 11916, count = 1 },
{ group = 4, type = 0, id = 124, propability = 15166, count = 1 },
{ group = 4, type = 0, id = 125, propability = 18416, count = 1 },
{ group = 4, type = 0, id = 126, propability = 21666, count = 1 },
{ group = 4, type = 0, id = 127, propability = 22388, count = 1 },
{ group = 4, type = 0, id = 128, propability = 23110, count = 1 },
{ group = 4, type = 0, id = 129, propability = 23832, count = 1 },
{ group = 4, type = 0, id = 130, propability = 27082, count = 1 },
{ group = 4, type = 0, id = 131, propability = 30332, count = 1 },
{ group = 4, type = 0, id = 132, propability = 33582, count = 1 },
{ group = 4, type = 0, id = 133, propability = 36832, count = 1 },
{ group = 4, type = 0, id = 134, propability = 40082, count = 1 },
{ group = 4, type = 0, id = 135, propability = 43332, count = 1 },
{ group = 4, type = 0, id = 136, propability = 44054, count = 1 },
{ group = 4, type = 0, id = 137, propability = 44776, count = 1 },
{ group = 4, type = 0, id = 138, propability = 45498, count = 1 },
{ group = 4, type = 0, id = 139, propability = 48748, count = 1 },
{ group = 4, type = 0, id = 140, propability = 51998, count = 1 },
{ group = 4, type = 0, id = 141, propability = 55248, count = 1 },
{ group = 4, type = 0, id = 142, propability = 58498, count = 1 },
{ group = 4, type = 0, id = 143, propability = 61748, count = 1 },
{ group = 4, type = 0, id = 144, propability = 64998, count = 1 },
{ group = 4, type = 0, id = 145, propability = 65220, count = 1 },
{ group = 4, type = 0, id = 146, propability = 65442, count = 1 },
{ group = 4, type = 0, id = 147, propability = 65664, count = 1 },
{ group = 4, type = 0, id = 148, propability = 66664, count = 1 },
{ group = 4, type = 0, id = 149, propability = 67664, count = 1 },
{ group = 4, type = 0, id = 150, propability = 68664, count = 1 },
{ group = 4, type = 0, id = 151, propability = 69664, count = 1 },
{ group = 4, type = 0, id = 152, propability = 70664, count = 1 },
{ group = 4, type = 0, id = 153, propability = 71664, count = 1 },
{ group = 4, type = 0, id = 154, propability = 71886, count = 1 },
{ group = 4, type = 0, id = 155, propability = 72108, count = 1 },
{ group = 4, type = 0, id = 156, propability = 72330, count = 1 },
{ group = 4, type = 0, id = 157, propability = 73330, count = 1 },
{ group = 4, type = 0, id = 158, propability = 74330, count = 1 },
{ group = 4, type = 0, id = 159, propability = 75330, count = 1 },
{ group = 4, type = 0, id = 160, propability = 76330, count = 1 },
{ group = 4, type = 0, id = 161, propability = 77330, count = 1 },
{ group = 4, type = 0, id = 162, propability = 78330, count = 1 },
{ group = 4, type = 0, id = 163, propability = 78552, count = 1 },
{ group = 4, type = 0, id = 164, propability = 78774, count = 1 },
{ group = 4, type = 0, id = 165, propability = 78996, count = 1 },
{ group = 4, type = 0, id = 166, propability = 79996, count = 1 },
{ group = 4, type = 0, id = 167, propability = 80996, count = 1 },
{ group = 4, type = 0, id = 168, propability = 81996, count = 1 },
{ group = 4, type = 0, id = 169, propability = 82996, count = 1 },
{ group = 4, type = 0, id = 170, propability = 83996, count = 1 },
{ group = 4, type = 0, id = 171, propability = 84996, count = 1 },
{ group = 4, type = 0, id = 172, propability = 85163, count = 1 },
{ group = 4, type = 0, id = 173, propability = 85330, count = 1 },
{ group = 4, type = 0, id = 174, propability = 85497, count = 1 },
{ group = 4, type = 0, id = 175, propability = 86247, count = 1 },
{ group = 4, type = 0, id = 176, propability = 86997, count = 1 },
{ group = 4, type = 0, id = 177, propability = 87747, count = 1 },
{ group = 4, type = 0, id = 178, propability = 88497, count = 1 },
{ group = 4, type = 0, id = 179, propability = 89247, count = 1 },
{ group = 4, type = 0, id = 180, propability = 89997, count = 1 },
{ group = 4, type = 0, id = 181, propability = 90164, count = 1 },
{ group = 4, type = 0, id = 182, propability = 90331, count = 1 },
{ group = 4, type = 0, id = 183, propability = 90498, count = 1 },
{ group = 4, type = 0, id = 184, propability = 91248, count = 1 },
{ group = 4, type = 0, id = 185, propability = 91998, count = 1 },
{ group = 4, type = 0, id = 186, propability = 92748, count = 1 },
{ group = 4, type = 0, id = 187, propability = 93498, count = 1 },
{ group = 4, type = 0, id = 188, propability = 94248, count = 1 },
{ group = 4, type = 0, id = 189, propability = 94998, count = 1 },
{ group = 4, type = 0, id = 190, propability = 95165, count = 1 },
{ group = 4, type = 0, id = 191, propability = 95332, count = 1 },
{ group = 4, type = 0, id = 192, propability = 95499, count = 1 },
{ group = 4, type = 0, id = 193, propability = 96249, count = 1 },
{ group = 4, type = 0, id = 194, propability = 96999, count = 1 },
{ group = 4, type = 0, id = 195, propability = 97749, count = 1 },
{ group = 4, type = 0, id = 196, propability = 98499, count = 1 },
{ group = 4, type = 0, id = 197, propability = 99249, count = 1 },
{ group = 4, type = 0, id = 198, propability = 100000, count = 1 },
{ group = 5, type = 0, id = 118, propability = 722, count = 1 },
{ group = 5, type = 0, id = 119, propability = 1444, count = 1 },
{ group = 5, type = 0, id = 120, propability = 2166, count = 1 },
{ group = 5, type = 0, id = 121, propability = 5416, count = 1 },
{ group = 5, type = 0, id = 122, propability = 8666, count = 1 },
{ group = 5, type = 0, id = 123, propability = 11916, count = 1 },
{ group = 5, type = 0, id = 124, propability = 15166, count = 1 },
{ group = 5, type = 0, id = 125, propability = 18416, count = 1 },
{ group = 5, type = 0, id = 126, propability = 21666, count = 1 },
{ group = 5, type = 0, id = 127, propability = 22388, count = 1 },
{ group = 5, type = 0, id = 128, propability = 23110, count = 1 },
{ group = 5, type = 0, id = 129, propability = 23832, count = 1 },
{ group = 5, type = 0, id = 130, propability = 27082, count = 1 },
{ group = 5, type = 0, id = 131, propability = 30332, count = 1 },
{ group = 5, type = 0, id = 132, propability = 33582, count = 1 },
{ group = 5, type = 0, id = 133, propability = 36832, count = 1 },
{ group = 5, type = 0, id = 134, propability = 40082, count = 1 },
{ group = 5, type = 0, id = 135, propability = 43332, count = 1 },
{ group = 5, type = 0, id = 136, propability = 44054, count = 1 },
{ group = 5, type = 0, id = 137, propability = 44776, count = 1 },
{ group = 5, type = 0, id = 138, propability = 45498, count = 1 },
{ group = 5, type = 0, id = 139, propability = 48748, count = 1 },
{ group = 5, type = 0, id = 140, propability = 51998, count = 1 },
{ group = 5, type = 0, id = 141, propability = 55248, count = 1 },
{ group = 5, type = 0, id = 142, propability = 58498, count = 1 },
{ group = 5, type = 0, id = 143, propability = 61748, count = 1 },
{ group = 5, type = 0, id = 144, propability = 64998, count = 1 },
{ group = 5, type = 0, id = 145, propability = 65220, count = 1 },
{ group = 5, type = 0, id = 146, propability = 65442, count = 1 },
{ group = 5, type = 0, id = 147, propability = 65664, count = 1 },
{ group = 5, type = 0, id = 148, propability = 66664, count = 1 },
{ group = 5, type = 0, id = 149, propability = 67664, count = 1 },
{ group = 5, type = 0, id = 150, propability = 68664, count = 1 },
{ group = 5, type = 0, id = 151, propability = 69664, count = 1 },
{ group = 5, type = 0, id = 152, propability = 70664, count = 1 },
{ group = 5, type = 0, id = 153, propability = 71664, count = 1 },
{ group = 5, type = 0, id = 154, propability = 71886, count = 1 },
{ group = 5, type = 0, id = 155, propability = 72108, count = 1 },
{ group = 5, type = 0, id = 156, propability = 72330, count = 1 },
{ group = 5, type = 0, id = 157, propability = 73330, count = 1 },
{ group = 5, type = 0, id = 158, propability = 74330, count = 1 },
{ group = 5, type = 0, id = 159, propability = 75330, count = 1 },
{ group = 5, type = 0, id = 160, propability = 76330, count = 1 },
{ group = 5, type = 0, id = 161, propability = 77330, count = 1 },
{ group = 5, type = 0, id = 162, propability = 78330, count = 1 },
{ group = 5, type = 0, id = 163, propability = 78552, count = 1 },
{ group = 5, type = 0, id = 164, propability = 78774, count = 1 },
{ group = 5, type = 0, id = 165, propability = 78996, count = 1 },
{ group = 5, type = 0, id = 166, propability = 79996, count = 1 },
{ group = 5, type = 0, id = 167, propability = 80996, count = 1 },
{ group = 5, type = 0, id = 168, propability = 81996, count = 1 },
{ group = 5, type = 0, id = 169, propability = 82996, count = 1 },
{ group = 5, type = 0, id = 170, propability = 83996, count = 1 },
{ group = 5, type = 0, id = 171, propability = 84996, count = 1 },
{ group = 5, type = 0, id = 172, propability = 85163, count = 1 },
{ group = 5, type = 0, id = 173, propability = 85330, count = 1 },
{ group = 5, type = 0, id = 174, propability = 85497, count = 1 },
{ group = 5, type = 0, id = 175, propability = 86247, count = 1 },
{ group = 5, type = 0, id = 176, propability = 86997, count = 1 },
{ group = 5, type = 0, id = 177, propability = 87747, count = 1 },
{ group = 5, type = 0, id = 178, propability = 88497, count = 1 },
{ group = 5, type = 0, id = 179, propability = 89247, count = 1 },
{ group = 5, type = 0, id = 180, propability = 89997, count = 1 },
{ group = 5, type = 0, id = 181, propability = 90164, count = 1 },
{ group = 5, type = 0, id = 182, propability = 90331, count = 1 },
{ group = 5, type = 0, id = 183, propability = 90498, count = 1 },
{ group = 5, type = 0, id = 184, propability = 91248, count = 1 },
{ group = 5, type = 0, id = 185, propability = 91998, count = 1 },
{ group = 5, type = 0, id = 186, propability = 92748, count = 1 },
{ group = 5, type = 0, id = 187, propability = 93498, count = 1 },
{ group = 5, type = 0, id = 188, propability = 94248, count = 1 },
{ group = 5, type = 0, id = 189, propability = 94998, count = 1 },
{ group = 5, type = 0, id = 190, propability = 95165, count = 1 },
{ group = 5, type = 0, id = 191, propability = 95332, count = 1 },
{ group = 5, type = 0, id = 192, propability = 95499, count = 1 },
{ group = 5, type = 0, id = 193, propability = 96249, count = 1 },
{ group = 5, type = 0, id = 194, propability = 96999, count = 1 },
{ group = 5, type = 0, id = 195, propability = 97749, count = 1 },
{ group = 5, type = 0, id = 196, propability = 98499, count = 1 },
{ group = 5, type = 0, id = 197, propability = 99249, count = 1 },
{ group = 5, type = 0, id = 198, propability = 100000, count = 1 },
